"species","status"
"Catasetum alatum","LC"
"Catasetum albovirens","LC"
"Catasetum arietinum","LC"
"Catasetum atratum","LC"
"Catasetum barbatum","LC"
"Catasetum bicolor","LC"
"Catasetum blackii","LC"
"Catasetum boyi","LC"
"Catasetum callosum","LC"
"Catasetum cernuum","LC"
"Catasetum cochabambanum","LC"
"Catasetum collare","LC"
"Catasetum complanatum","EN"
"Catasetum confusum","LC"
"Catasetum costatum","EN"
"Catasetum denticulatum","EN"
"Catasetum deusvandoi","EN"
"Catasetum discolor","LC"
"Catasetum expansum","LC"
"Catasetum fimbriatum","LC"
"Catasetum galeritum","LC"
"Catasetum gladiatorium","LC"
"Catasetum gnomus","EN"
"Catasetum hookeri","LC"
"Catasetum hopkinsonianum","LC"
"Catasetum incurvum","LC"
"Catasetum integerrimum","LC"
"Catasetum interhomesianum","EN"
"Catasetum juruenense","LC"
"Catasetum kraenzlinianum","LC"
"Catasetum laminatum","LC"
"Catasetum longifolium","EN"
"Catasetum lucis","EN"
"Catasetum luridum","LC"
"Catasetum macrocarpum","LC"
"Catasetum macroglossum","LC"
"Catasetum maculatum","LC"
"Catasetum maranhense","LC"
"Catasetum matogrossense","LC"
"Catasetum mattosianum","LC"
"Catasetum merchae","EXT"
"Catasetum microglossum","LC"
"Catasetum multifidum","LC"
"Catasetum napoense","EN"
"Catasetum ochraceum","LC"
"Catasetum osculatum","LC"
"Catasetum palmeirinhense","LC"
"Catasetum parguazense","EN"
"Catasetum pendulum","LC"
"Catasetum pileatum","LC"
"Catasetum planiceps","LC"
"Catasetum purum","LC"
"Catasetum rectangulare","LC"
"Catasetum rivularium","EXT"
"Catasetum rodigasianum","LC"
"Catasetum rooseveltianum","LC"
"Catasetum saccatum","LC"
"Catasetum samaniegoi","LC"
"Catasetum sanguineum","EN"
"Catasetum schmidtianum","LC"
"Catasetum seccoi","EXT"
"Catasetum semicirculatum","LC"
"Catasetum socco","EN"
"Catasetum spitzii","LC"
"Catasetum stenoglossum","EN"
"Catasetum stevensonii","EXT"
"Catasetum tabulare","LC"
"Catasetum tenebrosum","LC"
"Catasetum tigrinum","LC"
"Catasetum tuberculatum","LC"
"Catasetum uncatum","LC"
"Catasetum vinaceum","EN"
"Catasetum viridiflavum","LC"
"Cattleya aclandiae","LC"
"Cattleya amethystoglossa","LC"
"Cattleya araguaiensis","EN"
"Cattleya bicolor","LC"
"Cattleya cernua","LC"
"Cattleya coccinea","LC"
"Cattleya crispa","LC"
"Cattleya dormaniana","CR"
"Cattleya dowiana","LC"
"Cattleya elongata","LC"
"Cattleya forbesii","LC"
"Cattleya grandis","LC"
"Cattleya granulosa","LC"
"Cattleya guttata","LC"
"Cattleya harrisoniana","LC"
"Cattleya intermedia","LC"
"Cattleya iricolor","LC"
"Cattleya jenmanii","LC"
"Cattleya labiata","LC"
"Cattleya lawrenceana","EN"
"Cattleya lobata","EN"
"Cattleya loddigesii","LC"
"Cattleya luteola","LC"
"Cattleya maxima","LC"
"Cattleya mendelii","LC"
"Cattleya mossiae","LC"
"Cattleya nobilior","LC"
"Cattleya perrinii","LC"
"Cattleya pfisteri","LC"
"Cattleya porphyroglossa","LC"
"Cattleya pumila","EN"
"Cattleya quadricolor","LC"
"Cattleya rupestris","LC"
"Cattleya schilleriana","LC"
"Cattleya schofieldiana","LC"
"Cattleya schroederae","LC"
"Cattleya tenebrosa","LC"
"Cattleya tenuis","LC"
"Cattleya tigrina","LC"
"Cattleya trianae","LC"
"Cattleya velutina","LC"
"Cattleya violacea","LC"
"Cattleya walkeriana","LC"
"Cattleya wallisii","EXT"
"Cattleya warneri","LC"
"Cattleya warscewiczii","LC"
"Caucaea alticola","EN"
"Caucaea olivacea","LC"
"Caucaea phalaenopsis","LC"
"Caucaea radiata","LC"
"Caucaea sanguinolenta","LC"
"Caularthron bicornutum","LC"
"Caularthron bilamellatum","LC"
"Centroglossa castellensis","LC"
"Centroglossa macroceras","LC"
"Centroglossa tripollinica","EN"
"Centrostigma clavatum","LC"
"Centrostigma occultans","EN"
"Centrostigma papillosum","CR"
"Cephalanthera austiniae","LC"
"Cephalanthera caucasica","EN"
"Cephalanthera damasonium","LC"
"Cephalanthera epipactoides","LC"
"Cephalanthera erecta","LC"
"Cephalanthera falcata","LC"
"Cephalanthera kotschyana","EN"
"Cephalanthera kurdica","LC"
"Cephalanthera longibracteata","LC"
"Cephalanthera longifolia","LC"
"Cephalanthera rubra","LC"
"Cephalantheropsis longipes","EN"
"Cephalantheropsis obcordata","LC"
"Ceratandra atrata","LC"
"Ceratandra bicolor","LC"
"Ceratandra globosa","LC"
"Ceratandra grandiflora","LC"
"Ceratandra harveyana","LC"
"Ceratandra venosa","EN"
"Ceratostylis acutifolia","LC"
"Ceratostylis alpina","LC"
"Ceratostylis alticola","LC"
"Ceratostylis ampullacea","EN"
"Ceratostylis anceps","EN"
"Ceratostylis arfakensis","LC"
"Ceratostylis armeria","LC"
"Ceratostylis backeri","EN"
"Ceratostylis borneensis","LC"
"Ceratostylis braccata","EN"
"Ceratostylis breviceps","LC"
"Ceratostylis brevicostata","EN"
"Ceratostylis capitata","LC"
"Ceratostylis cebolleta","EN"
"Ceratostylis compressicaulis","LC"
"Ceratostylis crassifolia","EN"
"Ceratostylis crassilingua","LC"
"Ceratostylis crassipetala","EN"
"Ceratostylis curvimentum","LC"
"Ceratostylis flavescens","LC"
"Ceratostylis glabra","LC"
"Ceratostylis glabriflora","LC"
"Ceratostylis gracilis","LC"
"Ceratostylis graminea","EN"
"Ceratostylis grandiflora","EN"
"Ceratostylis hainanensis","EN"
"Ceratostylis himalaica","EN"
"Ceratostylis humilis","CR"
"Ceratostylis kerigomnensis","LC"
"Ceratostylis keysseri","LC"
"Ceratostylis lancifolia","EN"
"Ceratostylis latifolia","LC"
"Ceratostylis leucantha","LC"
"Ceratostylis lombasangensis","CR"
"Ceratostylis longicaulis","LC"
"Ceratostylis longifolia","LC"
"Ceratostylis longipedunculata","CR"
"Ceratostylis longipes","LC"
"Ceratostylis longisegmenta","EN"
"Ceratostylis mamberamensis","LC"
"Ceratostylis mayrii","LC"
"Ceratostylis micrantha","LC"
"Ceratostylis muscicola","LC"
"Ceratostylis obscureviolacea","LC"
"Ceratostylis pendula","LC"
"Ceratostylis philippinensis","LC"
"Ceratostylis platychila","LC"
"Ceratostylis pugioniformis","LC"
"Ceratostylis pulchella","EN"
"Ceratostylis radiata","EN"
"Ceratostylis retisquama","EN"
"Ceratostylis robusta","EN"
"Ceratostylis sacculata","LC"
"Ceratostylis sarcostomatoides","EN"
"Ceratostylis scariosa","EN"
"Ceratostylis scirpoides","LC"
"Ceratostylis selebensis","CR"
"Ceratostylis senilis","EN"
"Ceratostylis sessilis","LC"
"Ceratostylis siamensis","LC"
"Ceratostylis sima","LC"
"Ceratostylis simplex","LC"
"Ceratostylis steenisii","LC"
"Ceratostylis subcoerulea","LC"
"Ceratostylis subulata","LC"
"Ceratostylis tenericaulis","LC"
"Ceratostylis todjambuensis","LC"
"Ceratostylis tricallifera","EN"
"Ceratostylis vagans","CR"
"Chamaeanthus brachystachys","EN"
"Chamaeanthus wenzelii","LC"
"Chamaegastrodia inverta","EN"
"Chamaegastrodia shikokiana","EN"
"Chamorchis alpina","LC"
"Changnienia amoena","EN"
"Chaubardia heteroclita","LC"
"Chaubardia klugii","LC"
"Chaubardia surinamensis","LC"
"Chaubardiella dalessandroi","LC"
"Chaubardiella pacuarensis","LC"
"Chaubardiella subquadrata","LC"
"Chaubardiella tigrina","EN"
"Chauliodon deflexicalcaratum","EN"
"Cheiradenia cuspidata","LC"
"Cheirostylis bidentata","LC"
"Cheirostylis bipunctata","EN"
"Cheirostylis chinensis","LC"
"Cheirostylis cochinchinensis","EN"
"Cheirostylis dendrophila","LC"
"Cheirostylis divina","LC"
"Cheirostylis flabellata","LC"
"Cheirostylis foliosa","EN"
"Cheirostylis griffithii","EN"
"Cheirostylis javanica","EN"
"Cheirostylis kabaenae","CR"
"Cheirostylis latipetala","EN"
"Cheirostylis lepida","LC"
"Cheirostylis liukiuensis","EN"
"Cheirostylis montana","LC"
"Cheirostylis notialis","LC"
"Cheirostylis nuda","LC"
"Cheirostylis ovata","LC"
"Cheirostylis parvifolia","CR"
"Cheirostylis pingbianensis","EN"
"Cheirostylis pusilla","EN"
"Cheirostylis spathulata","EN"
"Cheirostylis takeoi","LC"
"Cheirostylis thailandica","EN"
"Cheirostylis yunnanensis","EN"
"Chelonistele amplissima","LC"
"Chelonistele brevilamellata","LC"
"Chelonistele dentifera","LC"
"Chelonistele ingloria","LC"
"Chelonistele laetitia-reginae","LC"
"Chelonistele lamellulifera","EN"
"Chelonistele lurida","LC"
"Chelonistele ramentacea","LC"
"Chelonistele richardsii","EN"
"Chelonistele sulphurea","LC"
"Chelonistele unguiculata","LC"
"Chiloglottis anaticeps","LC"
"Chiloglottis chlorantha","LC"
"Chiloglottis cornuta","LC"
"Chiloglottis diphylla","LC"
"Chiloglottis formicifera","LC"
"Chiloglottis grammata","LC"
"Chiloglottis gunnii","LC"
"Chiloglottis jeanesii","LC"
"Chiloglottis longiclavata","LC"
"Chiloglottis palachila","LC"
"Chiloglottis platyptera","LC"
"Chiloglottis pluricallata","LC"
"Chiloglottis reflexa","LC"
"Chiloglottis seminuda","LC"
"Chiloglottis sphaerula","EN"
"Chiloglottis sphyrnoides","LC"
"Chiloglottis sylvestris","LC"
"Chiloglottis trapeziformis","LC"
"Chiloglottis triceratops","LC"
"Chiloglottis trilabra","LC"
"Chiloglottis trullata","EN"
"Chiloglottis truncata","LC"
"Chiloglottis turfosa","LC"
"Chiloglottis valida","LC"
"Chiloschista exuperei","LC"
"Chiloschista lunifera","EN"
"Chiloschista parishii","EN"
"Chiloschista phyllorhiza","LC"
"Chiloschista segawae","LC"
"Chiloschista taeniophyllum","EN"
"Chiloschista trudelii","EN"
"Chiloschista usneoides","LC"
"Chiloschista yunnanensis","EN"
"Chloraea alpina","LC"
"Chloraea barbata","EN"
"Chloraea bidentata","LC"
"Chloraea biserialis","LC"
"Chloraea bletioides","LC"
"Chloraea boliviana","LC"
"Chloraea castillonii","LC"
"Chloraea chrysantha","LC"
"Chloraea cogniauxii","LC"
"Chloraea crispa","EN"
"Chloraea cristata","LC"
"Chloraea cylindrostachya","LC"
"Chloraea densipapillosa","EN"
"Chloraea disoides","EN"
"Chloraea elegans","LC"
"Chloraea fiebrigiana","LC"
"Chloraea fonkii","EN"
"Chloraea galeata","LC"
"Chloraea gavilu","EN"
"Chloraea grandiflora","LC"
"Chloraea lamellata","LC"
"Chloraea lechleri","LC"
"Chloraea longipetala","LC"
"Chloraea magellanica","LC"
"Chloraea membranacea","LC"
"Chloraea multiflora","LC"
"Chloraea multilineolata","LC"
"Chloraea nudilabia","LC"
"Chloraea pavonii","EN"
"Chloraea philippii","LC"
"Chloraea phoenicea","LC"
"Chloraea piquichen","LC"
"Chloraea praecincta","LC"
"Chloraea prodigiosa","EN"
"Chloraea reticulata","LC"
"Chloraea septentrionalis","EN"
"Chloraea speciosa","LC"
"Chloraea subpandurata","LC"
"Chloraea venosa","LC"
"Chloraea viridiflora","LC"
"Chondrorhyncha hirtzii","LC"
"Chondrorhyncha rosea","LC"
"Chondrorhyncha suarezii","EN"
"Chondrorhyncha velastiguii","LC"
"Chondroscaphe amabilis","LC"
"Chondroscaphe atrilinguis","LC"
"Chondroscaphe bicolor","LC"
"Chondroscaphe chestertonii","LC"
"Chondroscaphe eburnea","LC"
"Chondroscaphe embreei","LC"
"Chondroscaphe flaveola","LC"
"Chrysoglossum assamicum","EN"
"Chrysoglossum ornatum","LC"
"Chrysoglossum reticulatum","LC"
"Chysis aurea","EN"
"Chysis bractescens","LC"
"Chysis bruennowiana","LC"
"Chysis laevis","LC"
"Chysis limminghei","EN"
"Chysis tricostata","LC"
"Chysis violacea","LC"
"Cirrhaea dependens","LC"
"Cirrhaea fuscolutea","EN"
"Cirrhaea nasuta","LC"
"Cirrhaea seidelii","LC"
"Cischweinfia dasyandra","LC"
"Cischweinfia jarae","LC"
"Cischweinfia nana","LC"
"Cischweinfia parva","LC"
"Cischweinfia platychila","LC"
"Cischweinfia pusilla","LC"
"Cischweinfia rostrata","LC"
"Claderia papuana","LC"
"Claderia viridiflora","LC"
"Cleisomeria lanatum","EN"
"Cleisomeria pilosulum","EN"
"Cleisostoma appendiculatum","EN"
"Cleisostoma arietinum","EN"
"Cleisostoma aspersum","CR"
"Cleisostoma birmanicum","EN"
"Cleisostoma buruense","LC"
"Cleisostoma complicatum","EN"
"Cleisostoma crassissimum","LC"
"Cleisostoma discolor","LC"
"Cleisostoma duplicilobum","EN"
"Cleisostoma filiforme","EN"
"Cleisostoma firmulum","LC"
"Cleisostoma fuerstenbergianum","EN"
"Cleisostoma gjellerupii","LC"
"Cleisostoma inflatum","LC"
"Cleisostoma javanicum","LC"
"Cleisostoma koeteiense","LC"
"Cleisostoma litoreum","LC"
"Cleisostoma longioperculatum","EN"
"Cleisostoma montanum","EN"
"Cleisostoma muticum","CR"
"Cleisostoma paniculatum","LC"
"Cleisostoma parishii","EN"
"Cleisostoma racemiferum","EN"
"Cleisostoma sagittatum","EN"
"Cleisostoma scortechinii","LC"
"Cleisostoma simondii","EN"
"Cleisostoma sororium","EN"
"Cleisostoma stimulatrix","LC"
"Cleisostoma striatum","EN"
"Cleisostoma suaveolens","EN"
"Cleisostoma subulatum","LC"
"Cleisostoma suffusum","EN"
"Cleisostoma tenuifolium","EN"
"Cleisostoma tenuirachis","EN"
"Cleisostoma teretifolium","EN"
"Cleisostoma uraiense","EN"
"Cleisostoma williamsonii","EN"
"Cleistes bella","LC"
"Cleistes brasiliensis","EN"
"Cleistes caloptera","LC"
"Cleistes castaneoides","LC"
"Cleistes costaricensis","LC"
"Cleistes exilis","LC"
"Cleistes huberi","EN"
"Cleistes ionoglossa","LC"
"Cleistes lepida","LC"
"Cleistes libonii","LC"
"Cleistes macrantha","LC"
"Cleistes mantiqueirae","EN"
"Cleistes metallina","LC"
"Cleistes moritzii","LC"
"Cleistes paranaensis","LC"
"Cleistes parviflora","LC"
"Cleistes pluriflora","LC"
"Cleistes pusilla","EN"
"Cleistes ramboi","LC"
"Cleistes revoluta","LC"
"Cleistes rosea","LC"
"Cleistes silveirana","EN"
"Cleistes stricta","EN"
"Cleistes tamboana","EN"
"Cleistes tenuis","LC"
"Cleistes unifoliata","EXT"
"Cleistes vargasii","EN"
"Cleistesiopsis bifaria","LC"
"Cleistesiopsis divaricata","LC"
"Cleistesiopsis oricamporum","LC"
"Clematepistephium smilacifolium","LC"
"Clowesia dodsoniana","LC"
"Clowesia glaucoglossa","EN"
"Clowesia rosea","LC"
"Clowesia russelliana","LC"
"Clowesia thylaciochila","LC"
"Clowesia warczewitzii","LC"
"Coccineorchis bracteosa","LC"
"Coccineorchis cernua","LC"
"Coccineorchis navarrensis","LC"
"Coccineorchis standleyi","LC"
"Cochleanthes aromatica","LC"
"Cochleanthes flabelliformis","LC"
"Cochleanthes trinitatis","LC"
"Codonorchis lessonii","LC"
"Coelia bella","LC"
"Coelia densiflora","LC"
"Coelia guatemalensis","LC"
"Coelia macrostachya","LC"
"Coelia triptera","LC"
"Coeliopsis hyacinthosma","LC"
"Coelogyne albobrunnea","LC"
"Coelogyne asperata","LC"
"Coelogyne assamica","EN"
"Coelogyne barbata","EN"
"Coelogyne beccarii","LC"
"Coelogyne bicamerata","EN"
"Coelogyne borneensis","LC"
"Coelogyne brachygyne","CR"
"Coelogyne brachyptera","EN"
"Coelogyne bruneiensis","EN"
"Coelogyne buennemeyeri","CR"
"Coelogyne calcarata","LC"
"Coelogyne calcicola","EN"
"Coelogyne carinata","LC"
"Coelogyne celebensis","LC"
"Coelogyne chanii","EN"
"Coelogyne clemensii","LC"
"Coelogyne compressicaulis","LC"
"Coelogyne contractipetala","EN"
"Coelogyne corymbosa","LC"
"Coelogyne craticulilabris","LC"
"Coelogyne cristata","LC"
"Coelogyne cumingii","LC"
"Coelogyne cuprea","LC"
"Coelogyne distans","EN"
"Coelogyne dulitensis","EN"
"Coelogyne eberhardtii","LC"
"Coelogyne ecarinata","EN"
"Coelogyne echinolabium","EN"
"Coelogyne elmeri","LC"
"Coelogyne endertii","LC"
"Coelogyne exalata","LC"
"Coelogyne fimbriata","EN"
"Coelogyne flaccida","EN"
"Coelogyne flexuosa","LC"
"Coelogyne foerstermannii","LC"
"Coelogyne fragrans","LC"
"Coelogyne fuscescens","EN"
"Coelogyne genuflexa","LC"
"Coelogyne gibbifera","LC"
"Coelogyne gongshanensis","EN"
"Coelogyne griffithii","EN"
"Coelogyne harana","EN"
"Coelogyne hirtella","LC"
"Coelogyne huettneriana","EN"
"Coelogyne incrassata","EN"
"Coelogyne integra","LC"
"Coelogyne kaliana","LC"
"Coelogyne kelamensis","EN"
"Coelogyne kemiriensis","LC"
"Coelogyne kinabaluensis","LC"
"Coelogyne lacinulosa","LC"
"Coelogyne lentiginosa","LC"
"Coelogyne leucantha","EN"
"Coelogyne locii","EN"
"Coelogyne loheri","EN"
"Coelogyne longibulbosa","LC"
"Coelogyne longifolia","LC"
"Coelogyne longipes","EN"
"Coelogyne longpasiaensis","LC"
"Coelogyne lycastoides","LC"
"Coelogyne macdonaldii","LC"
"Coelogyne malintangensis","CR"
"Coelogyne malipoensis","EN"
"Coelogyne marthae","CR"
"Coelogyne mayeriana","LC"
"Coelogyne miniata","LC"
"Coelogyne monilirachis","EN"
"Coelogyne monticola","EN"
"Coelogyne mooreana","LC"
"Coelogyne moultonii","EN"
"Coelogyne multiflora","EN"
"Coelogyne naja","EN"
"Coelogyne nitida","LC"
"Coelogyne obtusifolia","EN"
"Coelogyne occultata","LC"
"Coelogyne odoratissima","EN"
"Coelogyne ovalis","EN"
"Coelogyne pandurata","LC"
"Coelogyne pantlingii","LC"
"Coelogyne papillosa","LC"
"Coelogyne peltastes","EN"
"Coelogyne pholidotoides","EN"
"Coelogyne planiscapa","LC"
"Coelogyne plicatissima","LC"
"Coelogyne prasina","EN"
"Coelogyne prolifera","EN"
"Coelogyne pulverula","EN"
"Coelogyne punctulata","LC"
"Coelogyne radicosa","LC"
"Coelogyne radioferens","EN"
"Coelogyne raizadae","EN"
"Coelogyne renae","EN"
"Coelogyne rhabdobulbon","LC"
"Coelogyne rigida","LC"
"Coelogyne rigidiformis","EN"
"Coelogyne rochussenii","LC"
"Coelogyne rumphii","LC"
"Coelogyne rupicola","LC"
"Coelogyne salmonicolor","LC"
"Coelogyne sanderae","EN"
"Coelogyne sanderiana","LC"
"Coelogyne schultesii","EN"
"Coelogyne septemcostata","LC"
"Coelogyne speciosa","LC"
"Coelogyne squamulosa","EN"
"Coelogyne steenisii","EXT"
"Coelogyne stenochila","LC"
"Coelogyne stipitibulbum","EN"
"Coelogyne stricta","LC"
"Coelogyne suaveolens","EN"
"Coelogyne susanae","LC"
"Coelogyne swaniana","LC"
"Coelogyne taronensis","EN"
"Coelogyne tenompokensis","LC"
"Coelogyne tenuis","LC"
"Coelogyne testacea","EN"
"Coelogyne tiomanensis","EN"
"Coelogyne tomentosa","EN"
"Coelogyne trilobulata","EN"
"Coelogyne trinervis","LC"
"Coelogyne triuncialis","LC"
"Coelogyne tumida","EN"
"Coelogyne veitchii","LC"
"Coelogyne velutina","LC"
"Coelogyne venusta","LC"
"Coelogyne verrucosa","LC"
"Coelogyne viscosa","EN"
"Coelogyne xyrekes","EN"
"Coelogyne yiii","EN"
"Coelogyne zhenkangensis","EN"
"Coelogyne zurowetzii","LC"
"Coilochilus neocaledonicum","LC"
"Collabium bicameratum","EN"
"Collabium carinatum","LC"
"Collabium chinense","EN"
"Collabium formosanum","LC"
"Collabium nebulosum","EN"
"Collabium pumilum","CR"
"Collabium vesicatum","LC"
"Comparettia chiribogae","LC"
"Comparettia coccinea","LC"
"Comparettia falcata","LC"
"Comparettia ignea","LC"
"Comparettia langlassei","LC"
"Comparettia macroplectron","LC"
"Comparettia ottonis","LC"
"Comparettia rubriflora","EXT"
"Comparettia speciosa","LC"
"Conchidium articulatum","CR"
"Conchidium braccatum","EN"
"Conchidium filiforme","EN"
"Conchidium japonicum","EN"
"Conchidium muscicola","LC"
"Conchidium pusillum","LC"
"Constantia cipoensis","LC"
"Constantia cristinae","LC"
"Constantia microscopica","EN"
"Constantia rupestris","LC"
"Cooktownia robertsii","EN"
"Corallorhiza bentleyi","LC"
"Corallorhiza bulbosa","LC"
"Corallorhiza macrantha","LC"
"Corallorhiza maculata","LC"
"Corallorhiza mertensiana","LC"
"Corallorhiza odontorhiza","LC"
"Corallorhiza striata","LC"
"Corallorhiza trifida","LC"
"Corallorhiza williamsii","CR"
"Corallorhiza wisteriana","LC"
"Coryanthes elegantium","LC"
"Coryanthes horichiana","LC"
"Coryanthes mastersiana","LC"
"Coryanthes picturata","LC"
"Coryanthes senghasiana","EN"
"Coryanthes speciosa","LC"
"Coryanthes vasquezii","LC"
"Coryanthes verrucolineata","EN"
"Coryanthes wenzeliana","LC"
"Corybas abditus","CR"
"Corybas abellianus","LC"
"Corybas aberrans","LC"
"Corybas aconitiflorus","LC"
"Corybas acuminatus","LC"
"Corybas albipurpureus","LC"
"Corybas amungwiwensis","LC"
"Corybas annamensis","LC"
"Corybas aristatus","LC"
"Corybas barbarae","LC"
"Corybas boridiensis","LC"
"Corybas calophyllus","LC"
"Corybas carinatus","EN"
"Corybas carsei","CR"
"Corybas cerasinus","LC"
"Corybas cheesemanii","LC"
"Corybas cryptanthus","EN"
"Corybas cyclopensis","LC"
"Corybas cymatilis","LC"
"Corybas dentatus","LC"
"Corybas despectans","LC"
"Corybas diemenicus","LC"
"Corybas dienemus","CR"
"Corybas dowlingii","EN"
"Corybas ekuamensis","LC"
"Corybas epiphyticus","LC"
"Corybas expansus","LC"
"Corybas fenestratus","LC"
"Corybas fimbriatus","LC"
"Corybas fordhamii","LC"
"Corybas fornicatus","CR"
"Corybas gastrosiphon","LC"
"Corybas gibbifer","LC"
"Corybas hispidus","LC"
"Corybas holttumii","CR"
"Corybas imperatorius","EN"
"Corybas incurvus","LC"
"Corybas iridescens","LC"
"Corybas karkarensis","LC"
"Corybas klossii","LC"
"Corybas limpidus","LC"
"Corybas longipedunculatus","LC"
"Corybas longipetalus","LC"
"Corybas macranthus","LC"
"Corybas merrillii","EN"
"Corybas montanus","LC"
"Corybas muscicola","EN"
"Corybas naviculisepalus","LC"
"Corybas neocaledonicus","LC"
"Corybas oblongus","LC"
"Corybas orbiculatus","LC"
"Corybas papa","LC"
"Corybas pictus","EN"
"Corybas praetermissus","EN"
"Corybas pruinosus","LC"
"Corybas recurvus","LC"
"Corybas ridleyanus","EN"
"Corybas rivularis","LC"
"Corybas rotundifolius","LC"
"Corybas royenii","LC"
"Corybas sexalatus","LC"
"Corybas simbuensis","LC"
"Corybas sinii","LC"
"Corybas solomonensis","LC"
"Corybas subalpinus","LC"
"Corybas sulcatus","CR"
"Corybas taiwanensis","LC"
"Corybas trilobus","LC"
"Corybas umbonatus","LC"
"Corybas undulatus","LC"
"Corybas unguiculatus","LC"
"Corybas urikensis","LC"
"Corybas vespertilionis","LC"
"Corycium bicolorum","LC"
"Corycium bifidum","EN"
"Corycium crispum","LC"
"Corycium deflexum","LC"
"Corycium dracomontanum","EN"
"Corycium excisum","EN"
"Corycium flanaganii","EN"
"Corycium ingeanum","LC"
"Corycium microglossum","LC"
"Corycium nigrescens","EN"
"Corycium orobanchoides","LC"
"Corycium tricuspidatum","EN"
"Corymborkis corymbis","LC"
"Corymborkis flava","LC"
"Corymborkis forcipigera","LC"
"Corymborkis minima","EXT"
"Corymborkis veratrifolia","LC"
"Cottonia peduncularis","EN"
"Cotylolabium lutzii","LC"
"Cranichis acuminatissima","LC"
"Cranichis antioquiensis","LC"
"Cranichis apiculata","LC"
"Cranichis callifera","LC"
"Cranichis calva","LC"
"Cranichis candida","LC"
"Cranichis castellanosii","LC"
"Cranichis ciliata","LC"
"Cranichis ciliilabia","EN"
"Cranichis cochleata","LC"
"Cranichis crumenifera","LC"
"Cranichis diphylla","LC"
"Cranichis elliptica","LC"
"Cranichis engelii","LC"
"Cranichis fendleri","CR"
"Cranichis garayana","LC"
"Cranichis gibbosa","LC"
"Cranichis glabricaulis","EN"
"Cranichis gracilis","LC"
"Cranichis hassleri","LC"
"Cranichis hieroglyphica","LC"
"Cranichis lankesteri","LC"
"Cranichis lehmanniana","LC"
"Cranichis lehmannii","LC"
"Cranichis longipetiolata","LC"
"Cranichis macroblepharis","LC"
"Cranichis muscosa","LC"
"Cranichis notata","LC"
"Cranichis nudilabia","EN"
"Cranichis ovata","LC"
"Cranichis picta","LC"
"Cranichis polyantha","LC"
"Cranichis pulvinifera","LC"
"Cranichis reticulata","LC"
"Cranichis revoluta","LC"
"Cranichis saccata","LC"
"Cranichis scripta","LC"
"Cranichis sparrei","EN"
"Cranichis subumbellata","LC"
"Cranichis sylvatica","LC"
"Cranichis talamancana","LC"
"Cranichis tenuis","LC"
"Cranichis wageneri","LC"
"Cranichis werffii","LC"
"Cremastra appendiculata","LC"
"Cremastra unguiculata","EN"
"Crepidium acuminatum","EN"
"Crepidium angustifoveum","CR"
"Crepidium atrobrachiatum","LC"
"Crepidium bancanoides","EN"
"Crepidium bengkulense","EN"
"Crepidium biauritum","EN"
"Crepidium brachycaulos","LC"
"Crepidium carinatifolium","LC"
"Crepidium clemensii","EN"
"Crepidium comberi","EN"
"Crepidium cordiglottis","CR"
"Crepidium crenatilobum","LC"
"Crepidium damusicum","EN"
"Crepidium distans","LC"
"Crepidium dresslerianum","LC"
"Crepidium fasciatum","LC"
"Crepidium fimbriatum","LC"
"Crepidium fissum","LC"
"Crepidium flammeum","EN"
"Crepidium flavovirens","LC"
"Crepidium fontinale","LC"
"Crepidium graminifolium","LC"
"Crepidium grandiflorum","LC"
"Crepidium hippocrepiformis","LC"
"Crepidium irregularis","EN"
"Crepidium junghuhnii","EN"
"Crepidium kabense","EXT"
"Crepidium kerintjiense","EN"
"Crepidium kinabaluense","EXT"
"Crepidium kobi","EN"
"Crepidium koordersii","EN"
"Crepidium lawleri","EN"
"Crepidium laxum","LC"
"Crepidium lowii","EN"
"Crepidium luniferum","EN"
"Crepidium mackinnonii","LC"
"Crepidium marsupichilum","LC"
"Crepidium megalanthum","LC"
"Crepidium merapiense","EN"
"Crepidium metallicum","LC"
"Crepidium micranthum","EN"
"Crepidium mindorense","EN"
"Crepidium oliganthum","LC"
"Crepidium olivaceum","LC"
"Crepidium orbiculare","EN"
"Crepidium oreocharis","LC"
"Crepidium platychilum","LC"
"Crepidium productum","LC"
"Crepidium puberulum","EN"
"Crepidium punctatum","EN"
"Crepidium purpureonervosum","LC"
"Crepidium purpureum","EN"
"Crepidium quadridens","LC"
"Crepidium raciborskii","LC"
"Crepidium ramosum","EN"
"Crepidium ranauense","CR"
"Crepidium repens","EN"
"Crepidium resupinatum","LC"
"Crepidium rhabdophyllum","LC"
"Crepidium ridleyanum","LC"
"Crepidium sagittiflorum","LC"
"Crepidium sarawakense","EN"
"Crepidium sublobatum","EN"
"Crepidium sundaicum","EN"
"Crepidium taurinum","EN"
"Crepidium tjiwideiense","EN"
"Crepidium vinicolor","LC"
"Crepidium woodianum","CR"
"Cribbia brachyceras","EN"
"Cribbia confusa","EXT"
"Cribbia pendula","EXT"
"Cribbia thomensis","EXT"
"Crossoglossa barfodii","LC"
"Crossoglossa bifida","LC"
"Crossoglossa blephariglottis","LC"
"Crossoglossa caulescens","LC"
"Crossoglossa dalessandroi","LC"
"Crossoglossa dalstroemii","LC"
"Crossoglossa elliptica","LC"
"Crossoglossa eustachys","LC"
"Crossoglossa fratrum","LC"
"Crossoglossa hirtzii","EN"
"Crossoglossa liparidoides","LC"
