"species","status"
"Cheirostylis spathulata","LC"
"Cheirostylis takeoi","LC"
"Cheirostylis thailandica","EN"
"Cheirostylis yunnanensis","EN"
"Chelonistele amplissima","LC"
"Chelonistele brevilamellata","EN"
"Chelonistele dentifera","LC"
"Chelonistele ingloria","LC"
"Chelonistele laetitia-reginae","LC"
"Chelonistele lamellulifera","LC"
"Chelonistele lurida","LC"
"Chelonistele ramentacea","LC"
"Chelonistele richardsii","LC"
"Chelonistele sulphurea","LC"
"Chelonistele unguiculata","LC"
"Chiloglottis anaticeps","LC"
"Chiloglottis chlorantha","LC"
"Chiloglottis cornuta","LC"
"Chiloglottis diphylla","LC"
"Chiloglottis formicifera","LC"
"Chiloglottis grammata","LC"
"Chiloglottis gunnii","LC"
"Chiloglottis jeanesii","LC"
"Chiloglottis longiclavata","LC"
"Chiloglottis palachila","LC"
"Chiloglottis platyptera","LC"
"Chiloglottis pluricallata","LC"
"Chiloglottis reflexa","LC"
"Chiloglottis seminuda","LC"
"Chiloglottis sphaerula","LC"
"Chiloglottis sphyrnoides","LC"
"Chiloglottis sylvestris","LC"
"Chiloglottis trapeziformis","LC"
"Chiloglottis triceratops","LC"
"Chiloglottis trilabra","LC"
"Chiloglottis trullata","LC"
"Chiloglottis truncata","LC"
"Chiloglottis turfosa","LC"
"Chiloglottis valida","LC"
"Chiloschista exuperei","EN"
"Chiloschista lunifera","EN"
"Chiloschista parishii","CR"
"Chiloschista phyllorhiza","LC"
"Chiloschista segawae","LC"
"Chiloschista taeniophyllum","LC"
"Chiloschista trudelii","VU"
"Chiloschista usneoides","LC"
"Chiloschista yunnanensis","EN"
"Chloraea alpina","LC"
"Chloraea barbata","EN"
"Chloraea bidentata","LC"
"Chloraea biserialis","LC"
"Chloraea bletioides","LC"
"Chloraea boliviana","LC"
"Chloraea castillonii","LC"
"Chloraea chrysantha","LC"
"Chloraea cogniauxii","LC"
"Chloraea crispa","LC"
"Chloraea cristata","LC"
"Chloraea cylindrostachya","LC"
"Chloraea densipapillosa","EN"
"Chloraea disoides","LC"
"Chloraea elegans","LC"
"Chloraea fiebrigiana","LC"
"Chloraea fonkii","LC"
"Chloraea galeata","LC"
"Chloraea gavilu","LC"
"Chloraea grandiflora","LC"
"Chloraea lamellata","EN"
"Chloraea lechleri","LC"
"Chloraea longipetala","LC"
"Chloraea magellanica","LC"
"Chloraea membranacea","LC"
"Chloraea multiflora","LC"
"Chloraea multilineolata","EN"
"Chloraea nudilabia","LC"
"Chloraea pavonii","LC"
"Chloraea philippii","LC"
"Chloraea phoenicea","LC"
"Chloraea piquichen","LC"
"Chloraea praecincta","LC"
"Chloraea prodigiosa","LC"
"Chloraea reticulata","LC"
"Chloraea septentrionalis","LC"
"Chloraea speciosa","LC"
"Chloraea subpandurata","LC"
"Chloraea venosa","LC"
"Chloraea viridiflora","LC"
"Chondrorhyncha hirtzii","LC"
"Chondrorhyncha rosea","LC"
"Chondrorhyncha suarezii","LC"
"Chondrorhyncha velastiguii","LC"
"Chondroscaphe amabilis","LC"
"Chondroscaphe atrilinguis","LC"
"Chondroscaphe bicolor","LC"
"Chondroscaphe chestertonii","LC"
"Chondroscaphe eburnea","LC"
"Chondroscaphe embreei","LC"
"Chondroscaphe flaveola","LC"
"Chrysoglossum assamicum","EN"
"Chrysoglossum ornatum","LC"
"Chrysoglossum reticulatum","LC"
"Chysis aurea","LC"
"Chysis bractescens","LC"
"Chysis bruennowiana","LC"
"Chysis laevis","LC"
"Chysis limminghei","LC"
"Chysis tricostata","LC"
"Chysis violacea","LC"
"Cirrhaea dependens","LC"
"Cirrhaea fuscolutea","EN"
"Cirrhaea nasuta","LC"
"Cirrhaea seidelii","LC"
"Cischweinfia dasyandra","LC"
"Cischweinfia jarae","LC"
"Cischweinfia nana","LC"
"Cischweinfia parva","LC"
"Cischweinfia platychila","LC"
"Cischweinfia pusilla","LC"
"Cischweinfia rostrata","LC"
"Claderia papuana","LC"
"Claderia viridiflora","LC"
"Cleisomeria lanatum","EN"
"Cleisomeria pilosulum","EN"
"Cleisostoma appendiculatum","LC"
"Cleisostoma arietinum","EN"
"Cleisostoma aspersum","EN"
"Cleisostoma birmanicum","LC"
"Cleisostoma buruense","CR"
"Cleisostoma complicatum","EN"
"Cleisostoma crassissimum","EN"
"Cleisostoma discolor","LC"
"Cleisostoma duplicilobum","LC"
"Cleisostoma filiforme","LC"
"Cleisostoma firmulum","LC"
"Cleisostoma fuerstenbergianum","EN"
"Cleisostoma gjellerupii","LC"
"Cleisostoma inflatum","LC"
"Cleisostoma javanicum","EN"
"Cleisostoma koeteiense","EN"
"Cleisostoma litoreum","LC"
"Cleisostoma longioperculatum","EN"
"Cleisostoma montanum","EN"
"Cleisostoma muticum","EN"
"Cleisostoma paniculatum","LC"
"Cleisostoma parishii","LC"
"Cleisostoma racemiferum","EN"
"Cleisostoma sagittatum","EN"
"Cleisostoma scortechinii","LC"
"Cleisostoma simondii","LC"
"Cleisostoma sororium","EN"
"Cleisostoma stimulatrix","LC"
"Cleisostoma striatum","CR"
"Cleisostoma suaveolens","LC"
"Cleisostoma subulatum","LC"
"Cleisostoma suffusum","EN"
"Cleisostoma tenuifolium","LC"
"Cleisostoma tenuirachis","EN"
"Cleisostoma teretifolium","EN"
"Cleisostoma uraiense","EN"
"Cleisostoma williamsonii","LC"
"Cleistes bella","EN"
"Cleistes brasiliensis","LC"
"Cleistes caloptera","LC"
"Cleistes castaneoides","EN"
"Cleistes costaricensis","LC"
"Cleistes exilis","EN"
"Cleistes huberi","LC"
"Cleistes ionoglossa","LC"
"Cleistes lepida","LC"
"Cleistes libonii","LC"
"Cleistes macrantha","LC"
"Cleistes mantiqueirae","LC"
"Cleistes metallina","LC"
"Cleistes moritzii","LC"
"Cleistes paranaensis","LC"
"Cleistes parviflora","EN"
"Cleistes pluriflora","LC"
"Cleistes pusilla","LC"
"Cleistes ramboi","LC"
"Cleistes revoluta","LC"
"Cleistes rosea","LC"
"Cleistes silveirana","LC"
"Cleistes stricta","LC"
"Cleistes tamboana","EN"
"Cleistes tenuis","LC"
"Cleistes unifoliata","EN"
"Cleistes vargasii","LC"
"Cleistesiopsis bifaria","LC"
"Cleistesiopsis divaricata","LC"
"Cleistesiopsis oricamporum","LC"
"Clematepistephium smilacifolium","LC"
"Clowesia dodsoniana","LC"
"Clowesia glaucoglossa","LC"
"Clowesia rosea","LC"
"Clowesia russelliana","LC"
"Clowesia thylaciochila","LC"
"Clowesia warczewitzii","LC"
"Coccineorchis bracteosa","LC"
"Coccineorchis cernua","LC"
"Coccineorchis navarrensis","LC"
"Coccineorchis standleyi","LC"
"Cochleanthes aromatica","LC"
"Cochleanthes flabelliformis","LC"
"Cochleanthes trinitatis","EN"
"Codonorchis lessonii","LC"
"Coelia bella","LC"
"Coelia densiflora","LC"
"Coelia guatemalensis","LC"
"Coelia macrostachya","EN"
"Coelia triptera","LC"
"Coeliopsis hyacinthosma","LC"
"Coelogyne albobrunnea","LC"
"Coelogyne asperata","LC"
"Coelogyne assamica","LC"
"Coelogyne barbata","EN"
"Coelogyne beccarii","LC"
"Coelogyne bicamerata","LC"
"Coelogyne borneensis","LC"
"Coelogyne brachygyne","LC"
"Coelogyne brachyptera","LC"
"Coelogyne bruneiensis","LC"
"Coelogyne buennemeyeri","LC"
"Coelogyne calcarata","LC"
"Coelogyne calcicola","EN"
"Coelogyne carinata","LC"
"Coelogyne celebensis","LC"
"Coelogyne chanii","LC"
"Coelogyne clemensii","LC"
"Coelogyne compressicaulis","LC"
"Coelogyne contractipetala","EN"
"Coelogyne corymbosa","EN"
"Coelogyne craticulilabris","LC"
"Coelogyne cristata","EN"
"Coelogyne cumingii","LC"
"Coelogyne cuprea","LC"
"Coelogyne distans","EN"
"Coelogyne dulitensis","LC"
"Coelogyne eberhardtii","LC"
"Coelogyne ecarinata","LC"
"Coelogyne echinolabium","LC"
"Coelogyne elmeri","LC"
"Coelogyne endertii","LC"
"Coelogyne exalata","LC"
"Coelogyne fimbriata","VU"
"Coelogyne flaccida","EN"
"Coelogyne flexuosa","LC"
"Coelogyne foerstermannii","LC"
"Coelogyne fragrans","LC"
"Coelogyne fuscescens","EN"
"Coelogyne genuflexa","EN"
"Coelogyne gibbifera","VU"
"Coelogyne gongshanensis","EN"
"Coelogyne griffithii","LC"
"Coelogyne harana","LC"
"Coelogyne hirtella","LC"
"Coelogyne huettneriana","LC"
"Coelogyne incrassata","LC"
"Coelogyne integra","LC"
"Coelogyne kaliana","LC"
"Coelogyne kelamensis","LC"
"Coelogyne kemiriensis","LC"
"Coelogyne kinabaluensis","LC"
"Coelogyne lacinulosa","LC"
"Coelogyne lentiginosa","LC"
"Coelogyne leucantha","EN"
"Coelogyne locii","EN"
"Coelogyne loheri","LC"
"Coelogyne longibulbosa","LC"
"Coelogyne longifolia","LC"
"Coelogyne longipes","EN"
"Coelogyne longpasiaensis","LC"
"Coelogyne lycastoides","LC"
"Coelogyne macdonaldii","LC"
"Coelogyne malintangensis","EN"
"Coelogyne malipoensis","EN"
"Coelogyne marthae","LC"
"Coelogyne mayeriana","LC"
"Coelogyne miniata","LC"
"Coelogyne monilirachis","LC"
"Coelogyne monticola","LC"
"Coelogyne mooreana","EN"
"Coelogyne moultonii","LC"
"Coelogyne multiflora","LC"
"Coelogyne naja","EN"
"Coelogyne nitida","EN"
"Coelogyne obtusifolia","LC"
"Coelogyne occultata","VU"
"Coelogyne odoratissima","LC"
"Coelogyne ovalis","EN"
"Coelogyne pandurata","LC"
"Coelogyne pantlingii","LC"
"Coelogyne papillosa","LC"
"Coelogyne peltastes","LC"
"Coelogyne pholidotoides","LC"
"Coelogyne planiscapa","LC"
"Coelogyne plicatissima","LC"
"Coelogyne prasina","LC"
"Coelogyne prolifera","EN"
"Coelogyne pulverula","LC"
"Coelogyne punctulata","EN"
"Coelogyne radicosa","LC"
"Coelogyne radioferens","LC"
"Coelogyne raizadae","LC"
"Coelogyne renae","LC"
"Coelogyne rhabdobulbon","LC"
"Coelogyne rigida","LC"
"Coelogyne rigidiformis","LC"
"Coelogyne rochussenii","LC"
"Coelogyne rumphii","EN"
"Coelogyne rupicola","LC"
"Coelogyne salmonicolor","LC"
"Coelogyne sanderae","EN"
"Coelogyne sanderiana","LC"
"Coelogyne schultesii","LC"
"Coelogyne septemcostata","LC"
"Coelogyne speciosa","LC"
"Coelogyne squamulosa","LC"
"Coelogyne steenisii","LC"
"Coelogyne stenochila","LC"
"Coelogyne stipitibulbum","EN"
"Coelogyne stricta","LC"
"Coelogyne suaveolens","EN"
"Coelogyne susanae","LC"
"Coelogyne swaniana","LC"
"Coelogyne taronensis","LC"
"Coelogyne tenompokensis","LC"
"Coelogyne tenuis","LC"
"Coelogyne testacea","LC"
"Coelogyne tiomanensis","LC"
"Coelogyne tomentosa","LC"
"Coelogyne trilobulata","EN"
"Coelogyne trinervis","LC"
"Coelogyne triuncialis","LC"
"Coelogyne tumida","EN"
"Coelogyne veitchii","LC"
"Coelogyne velutina","LC"
"Coelogyne venusta","LC"
"Coelogyne verrucosa","LC"
"Coelogyne viscosa","LC"
"Coelogyne xyrekes","LC"
"Coelogyne yiii","EN"
"Coelogyne zhenkangensis","EN"
"Coelogyne zurowetzii","LC"
"Coilochilus neocaledonicum","LC"
"Collabium bicameratum","LC"
"Collabium carinatum","LC"
"Collabium chinense","LC"
"Collabium formosanum","LC"
"Collabium nebulosum","EN"
"Collabium pumilum","LC"
"Collabium vesicatum","LC"
"Comparettia chiribogae","LC"
"Comparettia coccinea","LC"
"Comparettia falcata","LC"
"Comparettia ignea","LC"
"Comparettia langlassei","LC"
"Comparettia macroplectron","LC"
"Comparettia ottonis","LC"
"Comparettia rubriflora","CR"
"Comparettia speciosa","LC"
"Conchidium articulatum","EN"
"Conchidium braccatum","LC"
"Conchidium filiforme","LC"
"Conchidium japonicum","EN"
"Conchidium muscicola","LC"
"Conchidium pusillum","LC"
"Constantia cipoensis","VU"
"Constantia cristinae","LC"
"Constantia microscopica","LC"
"Constantia rupestris","LC"
"Cooktownia robertsii","LC"
"Corallorhiza bentleyi","VU"
"Corallorhiza bulbosa","LC"
"Corallorhiza macrantha","LC"
"Corallorhiza maculata","LC"
"Corallorhiza mertensiana","LC"
"Corallorhiza odontorhiza","LC"
"Corallorhiza striata","LC"
"Corallorhiza trifida","LC"
"Corallorhiza williamsii","LC"
"Corallorhiza wisteriana","LC"
"Coryanthes elegantium","LC"
"Coryanthes horichiana","LC"
"Coryanthes mastersiana","LC"
"Coryanthes picturata","LC"
"Coryanthes senghasiana","EN"
"Coryanthes speciosa","LC"
"Coryanthes vasquezii","LC"
"Coryanthes verrucolineata","LC"
"Coryanthes wenzeliana","LC"
"Corybas abditus","LC"
"Corybas abellianus","LC"
"Corybas aberrans","LC"
"Corybas aconitiflorus","LC"
"Corybas acuminatus","LC"
"Corybas albipurpureus","LC"
"Corybas amungwiwensis","LC"
"Corybas annamensis","EN"
"Corybas aristatus","LC"
"Corybas barbarae","LC"
"Corybas boridiensis","LC"
"Corybas calophyllus","LC"
"Corybas carinatus","LC"
"Corybas carsei","EN"
"Corybas cerasinus","LC"
"Corybas cheesemanii","LC"
"Corybas cryptanthus","LC"
"Corybas cyclopensis","LC"
"Corybas cymatilis","LC"
"Corybas dentatus","LC"
"Corybas despectans","LC"
"Corybas diemenicus","LC"
"Corybas dienemus","CR"
"Corybas dowlingii","LC"
"Corybas ekuamensis","LC"
"Corybas epiphyticus","LC"
"Corybas expansus","LC"
"Corybas fenestratus","LC"
"Corybas fimbriatus","LC"
"Corybas fordhamii","LC"
"Corybas fornicatus","EN"
"Corybas gastrosiphon","LC"
"Corybas gibbifer","LC"
"Corybas hispidus","LC"
"Corybas holttumii","LC"
"Corybas imperatorius","LC"
"Corybas incurvus","LC"
"Corybas iridescens","LC"
"Corybas karkarensis","LC"
"Corybas klossii","LC"
"Corybas limpidus","LC"
"Corybas longipedunculatus","LC"
"Corybas longipetalus","LC"
"Corybas macranthus","LC"
"Corybas merrillii","EN"
"Corybas montanus","LC"
"Corybas muscicola","LC"
"Corybas naviculisepalus","LC"
"Corybas neocaledonicus","LC"
"Corybas oblongus","LC"
"Corybas orbiculatus","LC"
"Corybas papa","LC"
"Corybas pictus","LC"
"Corybas praetermissus","EN"
"Corybas pruinosus","LC"
"Corybas recurvus","LC"
"Corybas ridleyanus","EN"
"Corybas rivularis","LC"
"Corybas rotundifolius","LC"
"Corybas royenii","LC"
"Corybas sexalatus","LC"
"Corybas simbuensis","LC"
"Corybas sinii","LC"
"Corybas solomonensis","CR"
"Corybas subalpinus","LC"
"Corybas sulcatus","EN"
"Corybas taiwanensis","EN"
"Corybas trilobus","LC"
"Corybas umbonatus","LC"
"Corybas undulatus","LC"
"Corybas unguiculatus","LC"
"Corybas urikensis","LC"
"Corybas vespertilionis","LC"
"Corycium bicolorum","LC"
"Corycium bifidum","LC"
"Corycium crispum","LC"
"Corycium deflexum","LC"
"Corycium dracomontanum","LC"
"Corycium excisum","LC"
"Corycium flanaganii","LC"
"Corycium ingeanum","LC"
"Corycium microglossum","LC"
"Corycium nigrescens","LC"
"Corycium orobanchoides","LC"
"Corycium tricuspidatum","LC"
"Corymborkis corymbis","LC"
"Corymborkis flava","LC"
"Corymborkis forcipigera","LC"
"Corymborkis minima","LC"
"Corymborkis veratrifolia","LC"
"Cottonia peduncularis","EN"
"Cotylolabium lutzii","LC"
"Cranichis acuminatissima","LC"
"Cranichis antioquiensis","LC"
"Cranichis apiculata","LC"
"Cranichis callifera","LC"
"Cranichis calva","LC"
"Cranichis candida","LC"
"Cranichis castellanosii","LC"
"Cranichis ciliata","LC"
"Cranichis ciliilabia","LC"
"Cranichis cochleata","LC"
"Cranichis crumenifera","LC"
"Cranichis diphylla","LC"
"Cranichis elliptica","LC"
"Cranichis engelii","LC"
"Cranichis fendleri","LC"
"Cranichis garayana","LC"
"Cranichis gibbosa","LC"
"Cranichis glabricaulis","LC"
"Cranichis gracilis","LC"
"Cranichis hassleri","LC"
"Cranichis hieroglyphica","LC"
"Cranichis lankesteri","LC"
"Cranichis lehmanniana","LC"
"Cranichis lehmannii","LC"
"Cranichis longipetiolata","LC"
"Cranichis macroblepharis","LC"
"Cranichis muscosa","LC"
"Cranichis notata","EN"
"Cranichis nudilabia","LC"
"Cranichis ovata","LC"
"Cranichis picta","LC"
"Cranichis polyantha","LC"
"Cranichis pulvinifera","LC"
"Cranichis reticulata","LC"
"Cranichis revoluta","LC"
"Cranichis saccata","LC"
"Cranichis scripta","LC"
"Cranichis sparrei","LC"
"Cranichis subumbellata","LC"
"Cranichis sylvatica","LC"
"Cranichis talamancana","LC"
"Cranichis tenuis","LC"
"Cranichis wageneri","LC"
"Cranichis werffii","LC"
"Cremastra appendiculata","LC"
"Cremastra unguiculata","LC"
"Crepidium acuminatum","LC"
"Crepidium angustifoveum","LC"
"Crepidium atrobrachiatum","LC"
"Crepidium bancanoides","EN"
"Crepidium bengkulense","EN"
"Crepidium biauritum","CR"
"Crepidium brachycaulos","LC"
"Crepidium carinatifolium","LC"
"Crepidium clemensii","EN"
"Crepidium comberi","LC"
"Crepidium cordiglottis","LC"
"Crepidium crenatilobum","LC"
"Crepidium damusicum","LC"
"Crepidium distans","LC"
"Crepidium dresslerianum","LC"
"Crepidium fasciatum","LC"
"Crepidium fimbriatum","LC"
"Crepidium fissum","LC"
"Crepidium flammeum","EN"
"Crepidium flavovirens","LC"
"Crepidium fontinale","VU"
"Crepidium graminifolium","LC"
"Crepidium grandiflorum","LC"
"Crepidium hippocrepiformis","LC"
"Crepidium irregularis","EN"
"Crepidium junghuhnii","EN"
"Crepidium kabense","CR"
"Crepidium kerintjiense","EN"
"Crepidium kinabaluense","LC"
"Crepidium kobi","LC"
"Crepidium koordersii","LC"
"Crepidium lawleri","LC"
"Crepidium laxum","LC"
"Crepidium lowii","EN"
"Crepidium luniferum","EN"
"Crepidium mackinnonii","EN"
"Crepidium marsupichilum","LC"
"Crepidium megalanthum","LC"
"Crepidium merapiense","EN"
"Crepidium metallicum","EN"
"Crepidium micranthum","EN"
"Crepidium mindorense","EN"
"Crepidium oliganthum","LC"
"Crepidium olivaceum","LC"
"Crepidium orbiculare","EN"
"Crepidium oreocharis","LC"
"Crepidium platychilum","LC"
"Crepidium productum","LC"
"Crepidium puberulum","EN"
"Crepidium punctatum","LC"
"Crepidium purpureonervosum","LC"
"Crepidium purpureum","EN"
"Crepidium quadridens","LC"
"Crepidium raciborskii","LC"
"Crepidium ramosum","LC"
"Crepidium ranauense","EN"
"Crepidium repens","EN"
"Crepidium resupinatum","LC"
"Crepidium rhabdophyllum","LC"
"Crepidium ridleyanum","LC"
"Crepidium sagittiflorum","LC"
"Crepidium sarawakense","LC"
"Crepidium sublobatum","EN"
"Crepidium sundaicum","EN"
"Crepidium taurinum","LC"
"Crepidium tjiwideiense","LC"
"Crepidium vinicolor","LC"
"Crepidium woodianum","LC"
"Cribbia brachyceras","EN"
"Cribbia confusa","EN"
"Cribbia pendula","EN"
"Cribbia thomensis","EN"
"Crossoglossa barfodii","LC"
"Crossoglossa bifida","LC"
"Crossoglossa blephariglottis","LC"
"Crossoglossa caulescens","LC"
"Crossoglossa dalessandroi","LC"
"Crossoglossa dalstroemii","LC"
"Crossoglossa elliptica","LC"
"Crossoglossa eustachys","LC"
"Crossoglossa fratrum","LC"
"Crossoglossa hirtzii","EN"
"Crossoglossa liparidoides","CR"
"Crossoglossa pichinchae","LC"
"Crossoglossa steinii","LC"
"Crossoglossa tipuloides","LC"
"Cryptarrhena guatemalensis","LC"
"Cryptarrhena kegelii","LC"
"Cryptarrhena lunata","LC"
"Cryptocentrum dunstervilleorum","LC"
"Cryptocentrum latifolium","LC"
"Cryptochilus luteus","LC"
"Cryptopus brachiatus","EN"
"Cryptopus dissectus","CR"
"Cryptopus elatus","EN"
"Cryptopus paniculatus","EN"
"Cryptostylis acutata","LC"
"Cryptostylis apiculata","LC"
"Cryptostylis arachnites","LC"
"Cryptostylis arfakensis","LC"
"Cryptostylis carinata","LC"
"Cryptostylis conspicua","LC"
"Cryptostylis erecta","LC"
"Cryptostylis hunteriana","LC"
"Cryptostylis javanica","LC"
"Cryptostylis leptochila","LC"
"Cryptostylis ligulata","LC"
"Cryptostylis ovata","LC"
"Cryptostylis subulata","LC"
"Cryptostylis taiwaniana","LC"
"Cuitlauzina candida","LC"
"Cuitlauzina convallarioides","LC"
"Cuitlauzina egertonii","LC"
"Cuitlauzina pendula","LC"
"Cuitlauzina pulchella","LC"
"Cyanaeorchis arundinae","LC"
"Cyanaeorchis minor","EN"
"Cybebus grandis","LC"
"Cyclopogon apricus","LC"
"Cyclopogon argyrifolius","LC"
"Cyclopogon bicolor","LC"
"Cyclopogon calophyllus","LC"
"Cyclopogon chloroleucus","LC"
"Cyclopogon comosus","LC"
"Cyclopogon congestus","LC"
"Cyclopogon cranichoides","LC"
"Cyclopogon elatus","LC"
"Cyclopogon eldorado","LC"
"Cyclopogon elegans","LC"
"Cyclopogon ellipticus","LC"
"Cyclopogon epiphyticus","LC"
"Cyclopogon goodyeroides","LC"
"Cyclopogon gracilis","LC"
"Cyclopogon hennisianus","LC"
"Cyclopogon inaequilaterus","LC"
"Cyclopogon itatiaiensis","LC"
"Cyclopogon lindleyanus","LC"
"Cyclopogon longibracteatus","LC"
"Cyclopogon luerorum","EN"
"Cyclopogon luteoalbus","EN"
"Cyclopogon millei","LC"
"Cyclopogon miradorensis","LC"
"Cyclopogon oliganthus","LC"
"Cyclopogon olivaceus","LC"
"Cyclopogon ovalifolius","LC"
"Cyclopogon peruvianus","LC"
"Cyclopogon plantagineus","LC"
"Cyclopogon prasophylloides","LC"
"Cyclopogon prasophyllus","LC"
"Cyclopogon pringlei","LC"
"Cyclopogon rimbachii","LC"
"Cyclopogon saccatus","LC"
"Cyclopogon sillarensis","LC"
"Cyclopogon subalpestris","LC"
"Cyclopogon truncatus","LC"
"Cyclopogon variegatus","LC"
"Cyclopogon venustus","LC"
"Cyclopogon warmingii","LC"
"Cycnoches chlorochilon","LC"
"Cycnoches cooperi","LC"
"Cycnoches dianae","LC"
"Cycnoches egertonianum","LC"
"Cycnoches guttulatum","LC"
"Cycnoches haagii","LC"
"Cycnoches lehmannii","LC"
"Cycnoches pachydactylon","LC"
"Cycnoches pentadactylon","LC"
"Cycnoches peruvianum","LC"
"Cycnoches suarezii","LC"
"Cycnoches ventricosum","LC"
"Cycnoches warszewiczii","LC"
"Cymbidium aliciae","LC"
"Cymbidium aloifolium","EN"
"Cymbidium atropurpureum","EN"
"Cymbidium bicolor","LC"
"Cymbidium borneense","LC"
"Cymbidium canaliculatum","LC"
"Cymbidium chloranthum","LC"
"Cymbidium cochleare","LC"
"Cymbidium cyperifolium","EN"
"Cymbidium dayanum","LC"
"Cymbidium devonianum","LC"
"Cymbidium eburneum","LC"
"Cymbidium elegans","EN"
"Cymbidium ensifolium","LC"
"Cymbidium erythraeum","LC"
"Cymbidium faberi","LC"
"Cymbidium finlaysonianum","LC"
"Cymbidium floribundum","LC"
"Cymbidium goeringii","LC"
"Cymbidium hartinahianum","EN"
"Cymbidium hookerianum","EN"
"Cymbidium insigne","EN"
"Cymbidium iridioides","EN"
"Cymbidium kanran","EN"
"Cymbidium lancifolium","LC"
"Cymbidium lowianum","EN"
"Cymbidium macrorhizon","EN"
"Cymbidium madidum","LC"
"Cymbidium mastersii","LC"
"Cymbidium rectum","EN"
"Cymbidium roseum","LC"
"Cymbidium schroederi","EN"
"Cymbidium sigmoideum","LC"
"Cymbidium sinense","EN"
"Cymbidium suave","LC"
"Cymbidium tortisepalum","LC"
"Cymbidium tracyanum","LC"
"Cymbidium whiteae","EN"
"Cymbidium wilsonii","LC"
"Cynorkis alborubra","EN"
"Cynorkis ambondrombensis","CR"
"Cynorkis ampullacea","EN"
"Cynorkis ampullifera","EN"
"Cynorkis anacamptoides","LC"
"Cynorkis andohahelensis","EN"
"Cynorkis andringitrana","EN"
"Cynorkis angustipetala","EN"
"Cynorkis anisoloba","LC"
"Cynorkis aphylla","EN"
"Cynorkis aurantiaca","EN"
"Cynorkis bardotiana","EN"
"Cynorkis baronii","EN"
"Cynorkis bathiei","EN"
"Cynorkis bimaculata","CR"
"Cynorkis boinana","EN"
"Cynorkis brachyceras","EN"
"Cynorkis brachystachya","EN"
"Cynorkis brevicalcar","LC"
"Cynorkis breviplectra","CR"
"Cynorkis buchananii","LC"
"Cynorkis buchwaldiana","NT"
"Cynorkis cadetii","LC"
"Cynorkis calanthoides","EN"
"Cynorkis cardiophylla","LC"
"Cynorkis clarae","LC"
"Cynorkis coccinelloides","CR"
"Cynorkis compacta","LC"
"Cynorkis confusa","EN"
"Cynorkis constellata","EN"
"Cynorkis cuneilabia","EN"
"Cynorkis debilis","LC"
"Cynorkis decaryana","EN"
"Cynorkis discolor","EN"
"Cynorkis disperidoides","CR"
"Cynorkis elata","EN"
"Cynorkis elegans","EN"
"Cynorkis ericophila","CR"
"Cynorkis falcata","EN"
"Cynorkis fastigiata","VU"
"Cynorkis filiformis","EN"
"Cynorkis fimbriata","EN"
"Cynorkis flabellifera","EN"
"Cynorkis flexuosa","LC"
"Cynorkis formosa","CR"
"Cynorkis frappieri","CR"
"Cynorkis gabonensis","NT"
"Cynorkis galeata","EN"
"Cynorkis gibbosa","LC"
"Cynorkis gigas","LC"
"Cynorkis globifera","CR"
"Cynorkis graminea","EN"
"Cynorkis gymnochiloides","EN"
"Cynorkis henrici","CR"
"Cynorkis hispidula","CR"
"Cynorkis hologlossa","VU"
"Cynorkis humbertii","CR"
"Cynorkis jumelleana","EN"
"Cynorkis kassneriana","LC"
"Cynorkis kirkii","LC"
"Cynorkis laeta","CR"
"Cynorkis lancilabia","CR"
"Cynorkis latipetala","CR"
"Cynorkis lilacina","EN"
"Cynorkis lindleyana","LC"
"Cynorkis lowiana","EN"
"Cynorkis marojejyensis","CR"
"Cynorkis melinantha","EN"
"Cynorkis mellitula","LC"
"Cynorkis micrantha","EN"
"Cynorkis minuticalcar","EN"
"Cynorkis monadenia","CR"
"Cynorkis muscicola","CR"
"Cynorkis nutans","EN"
"Cynorkis ochroglossa","CR"
"Cynorkis orchioides","EN"
"Cynorkis papilio","EN"
"Cynorkis papillosa","EN"
"Cynorkis paradoxa","EN"
"Cynorkis perrieri","EN"
"Cynorkis petiolata","CR"
"Cynorkis peyrotii","LC"
"Cynorkis pinguicularioides","CR"
"Cynorkis pleistadenia","LC"
"Cynorkis pseudorolfei","CR"
"Cynorkis purpurascens","EN"
"Cynorkis purpurea","LC"
"Cynorkis quinqueloba","EN"
"Cynorkis quinquepartita","EN"
"Cynorkis ridleyi","EN"
"Cynorkis rolfei","CR"
"Cynorkis rosellata","EN"
"Cynorkis rungweensis","VU"
"Cynorkis sacculata","CR"
"Cynorkis sambiranoensis","EN"
"Cynorkis saxicola","EN"
"Cynorkis schlechteri","EN"
"Cynorkis sororia","EN"
"Cynorkis spatulata","EN"
"Cynorkis speciosa","EN"
"Cynorkis squamosa","EN"
"Cynorkis stenoglossa","EN"
"Cynorkis stolonifera","EN"
"Cynorkis subtilis","CR"
"Cynorkis summerhayesiana","CR"
"Cynorkis sylvatica","CR"
"Cynorkis symoensii","EN"
"Cynorkis tenerrima","EN"
"Cynorkis tenuicalcar","VU"
"Cynorkis tristis","CR"
"Cynorkis tryphioides","EN"
"Cynorkis uncata","VU"
"Cynorkis uniflora","LC"
"Cynorkis verrucosa","CR"
"Cynorkis villosa","EN"
"Cynorkis violacea","EN"
"Cynorkis zaratananae","EN"
"Cypripedium acaule","LC"
"Cypripedium arietinum","NT"
"Cypripedium bardolphianum","VU"
"Cypripedium calceolus","LC"
"Cypripedium calcicola","EN"
