"species","status"
"Bletia ensifolia","LC"
"Brachionidium dressleri","EN"
"Brachionidium pteroglossum","CR"
"Brachycorythis disoides","EN"
"Brassia lanceana","LC"
"Brassia maculata","LC"
"Brassia verrucosa","LC"
"Brassia wageneri","LC"
"Bromheadia finlaysoniana","LC"
"Broughtonia negrilensis","EN"
"Bryobium eriaeoides","LC"
"Bulbophyllum aggregatum","VU"
"Bulbophyllum alveatum","VU"
"Bulbophyllum analamazoatrae","NT"
"Bulbophyllum anjozorobeense","EN"
"Bulbophyllum ankylochele","LC"
"Bulbophyllum ankylorhinon","LC"
"Bulbophyllum antennatum","LC"
"Bulbophyllum atrosanguineum","VU"
"Bulbophyllum auriflorum","EN"
"Bulbophyllum ballii","LC"
"Bulbophyllum baronii","LC"
"Bulbophyllum betchei","LC"
"Bulbophyllum bicoloratum","LC"
"Bulbophyllum bifarium","VU"
"Bulbophyllum bigibbum","LC"
"Bulbophyllum bliteum","EN"
"Bulbophyllum brachypetalum","LC"
"Bulbophyllum brassii","LC"
"Bulbophyllum breviflorum","LC"
"Bulbophyllum bryophilum","EN"
"Bulbophyllum callichroma","LC"
"Bulbophyllum callosum","EN"
"Bulbophyllum calviventer","LC"
"Bulbophyllum calvum","VU"
"Bulbophyllum calyptropus","EN"
"Bulbophyllum cardiobulbum","EN"
"Bulbophyllum cateorum","LC"
"Bulbophyllum cauliflorum","LC"
"Bulbophyllum ceriodorum","CR"
"Bulbophyllum colliferum","LC"
"Bulbophyllum concatenatum","EN"
"Bulbophyllum cruttwellii","LC"
"Bulbophyllum cycloglossum","LC"
"Bulbophyllum debile","EN"
"Bulbophyllum dekockii","LC"
"Bulbophyllum delitescens","EN"
"Bulbophyllum dendrochiloides","LC"
"Bulbophyllum desmotrichoides","LC"
"Bulbophyllum discolor","LC"
"Bulbophyllum encephalodes","LC"
"Bulbophyllum erinaceum","LC"
"Bulbophyllum erythroglossum","CR"
"Bulbophyllum fayi","VU"
"Bulbophyllum fonsflorum","LC"
"Bulbophyllum fractiflexum","LC"
"Bulbophyllum grammopoma","LC"
"Bulbophyllum gravidum","VU"
"Bulbophyllum gyaloglossum","LC"
"Bulbophyllum hamelinii","VU"
"Bulbophyllum hirsutiusculum","EN"
"Bulbophyllum hirudiniferum","LC"
"Bulbophyllum horizontale","EN"
"Bulbophyllum imitator","LC"
"Bulbophyllum ischnopus","LC"
"Bulbophyllum jaapii","EN"
"Bulbophyllum jumelleanum","EN"
"Bulbophyllum kainochiloides","EN"
"Bulbophyllum latisepalum","EN"
"Bulbophyllum leniae","LC"
"Bulbophyllum leopardinum","LC"
"Bulbophyllum lepanthiflorum","LC"
"Bulbophyllum leptoleucum","LC"
"Bulbophyllum leucothyrsus","LC"
"Bulbophyllum lizae","EN"
"Bulbophyllum macilentum","LC"
"Bulbophyllum macneiceae","LC"
"Bulbophyllum macranthum","LC"
"Bulbophyllum macrorhopalon","LC"
"Bulbophyllum macrourum","LC"
"Bulbophyllum mediocre","EN"
"Bulbophyllum mesodon","LC"
"Bulbophyllum minax","CR"
"Bulbophyllum minutipetalum","LC"
"Bulbophyllum minutissimum","LC"
"Bulbophyllum mischobulbon","LC"
"Bulbophyllum moratii","CR"
"Bulbophyllum multiflorum","VU"
"Bulbophyllum myon","LC"
"Bulbophyllum nigericum","VU"
"Bulbophyllum octarrhenipetalum","LC"
"Bulbophyllum oliganthum","LC"
"Bulbophyllum olivinum","LC"
"Bulbophyllum oreodoxa","LC"
"Bulbophyllum ortalis","LC"
"Bulbophyllum pachytelos","LC"
"Bulbophyllum paleiferum","EN"
"Bulbophyllum pandanetorum","EN"
"Bulbophyllum patella","NT"
"Bulbophyllum peltopus","LC"
"Bulbophyllum peyrotii","VU"
"Bulbophyllum phormion","LC"
"Bulbophyllum pidacanthum","LC"
"Bulbophyllum porphyrostachys","NT"
"Bulbophyllum posticum","LC"
"Bulbophyllum quasimodo","LC"
"Bulbophyllum radicans","LC"
"Bulbophyllum reevei","LC"
"Bulbophyllum regnellii","LC"
"Bulbophyllum renkinianum","LC"
"Bulbophyllum restrepia","LC"
"Bulbophyllum rhodoleucum","LC"
"Bulbophyllum rubrolabellum","EN"
"Bulbophyllum rubrum","EN"
"Bulbophyllum sandrangatense","VU"
"Bulbophyllum sceliphron","LC"
"Bulbophyllum scopa","LC"
"Bulbophyllum scutiferum","LC"
"Bulbophyllum simile","LC"
"Bulbophyllum stipulaceum","LC"
"Bulbophyllum subligaculiferum","EN"
"Bulbophyllum subpatulum","LC"
"Bulbophyllum sulfureum","EN"
"Bulbophyllum tampoketsense","CR"
"Bulbophyllum tarantula","LC"
"Bulbophyllum thelantyx","LC"
"Bulbophyllum tinekeae","EN"
"Bulbophyllum tokioi","EN"
"Bulbophyllum trachypus","LC"
"Bulbophyllum trifilum","LC"
"Bulbophyllum trirhopalon","LC"
"Bulbophyllum uroplatoides","CR"
"Bulbophyllum xanthochlamys","LC"
"Bulbophyllum zaratananae","EN"
"Bulleyia yunnanensis","EN"
"Caladenia brownii","LC"
"Caladenia catenata","LC"
"Caladenia citrina","LC"
"Caladenia cracens","LC"
"Caladenia dimorpha","LC"
"Caladenia dundasiae","VU"
"Caladenia hastata","CR"
"Caladenia incensa","LC"
"Caladenia mesocera","LC"
"Caladenia radialis","LC"
"Caladenia radiata","LC"
"Caladenia splendens","LC"
"Calanthe caulescens","LC"
"Calanthe ecallosa","EN"
"Calanthe fargesii","VU"
"Calanthe madagascariensis","LC"
"Calanthe versteegii","LC"
"Calopogon multiflorus","LC"
"Calopogon tuberosus","LC"
"Campylocentrum tyrridion","LC"
"Catasetum barbatum","LC"
"Catasetum tuberculatum","LC"
"Ceratostylis anceps","LC"
"Ceratostylis micrantha","NT"
"Chamorchis alpina","LC"
"Changnienia amoena","EN"
"Cheirostylis bidentata","LC"
"Cheirostylis notialis","LC"
"Claderia viridiflora","LC"
"Cleistes ionoglossa","LC"
"Cochleanthes trinitatis","EN"
"Coelogyne foerstermannii","LC"
"Coelogyne rigida","LC"
"Conchidium pusillum","LC"
"Corallorhiza bentleyi","LC"
"Corybas dienemus","CR"
"Corybas gastrosiphon","LC"
"Corycium flanaganii","LC"
"Crepidium kabense","CR"
"Crepidium quadridens","LC"
"Cribbia pendula","EN"
"Cribbia thomensis","EN"
"Cryptopus brachiatus","EN"
"Cryptopus dissectus","EN"
"Cryptopus paniculatus","EN"
"Cyclopogon longibracteatus","LC"
"Cymbidium tracyanum","LC"
"Cynorkis ambondrombensis","CR"
"Cynorkis aphylla","EN"
"Cynorkis aurantiaca","EN"
"Cynorkis bimaculata","CR"
"Cynorkis buchwaldiana","NT"
"Cynorkis cuneilabia","EN"
"Cynorkis elata","EN"
"Cynorkis formosa","CR"
"Cynorkis gabonensis","NT"
"Cynorkis gibbosa","LC"
"Cynorkis gigas","LC"
"Cynorkis globifera","EN"
"Cynorkis gymnochiloides","EN"
"Cynorkis henrici","CR"
"Cynorkis humbertii","CR"
"Cynorkis lindleyana","LC"
"Cynorkis marojejyensis","CR"
"Cynorkis monadenia","CR"
"Cynorkis muscicola","CR"
"Cynorkis perrieri","EN"
"Cynorkis peyrotii","EN"
"Cynorkis pinguicularioides","EN"
"Cynorkis pleistadenia","LC"
"Cynorkis pseudorolfei","EN"
"Cynorkis purpurea","LC"
"Cynorkis quinqueloba","EN"
"Cynorkis rolfei","CR"
"Cynorkis rungweensis","VU"
"Cynorkis sacculata","CR"
"Cynorkis sambiranoensis","EN"
"Cynorkis stolonifera","EN"
"Cynorkis sylvatica","CR"
"Cynorkis tenerrima","EN"
"Cynorkis tristis","CR"
"Cynorkis uncata","VU"
"Cynorkis zaratananae","EN"
"Cypripedium acaule","LC"
"Cypripedium arietinum","LC"
"Cypripedium bardolphianum","VU"
"Cypripedium calceolus","LC"
"Cypripedium calcicola","EN"
"Cypripedium californicum","EN"
"Cypripedium candidum","VU"
"Cypripedium cordigerum","VU"
"Cypripedium debile","EN"
"Cypripedium elegans","EN"
"Cypripedium fargesii","EN"
"Cypripedium farreri","EN"
"Cypripedium fasciculatum","VU"
"Cypripedium fasciolatum","EN"
"Cypripedium flavum","VU"
"Cypripedium formosanum","EN"
"Cypripedium forrestii","EN"
"Cypripedium franchetii","EN"
"Cypripedium guttatum","LC"
"Cypripedium henryi","VU"
"Cypripedium himalaicum","EN"
"Cypripedium irapeanum","VU"
"Cypripedium japonicum","EN"
"Cypripedium kentuckiense","LC"
"Cypripedium lichiangense","EN"
"Cypripedium ludlowii","EN"
"Cypripedium macranthos","LC"
"Cypripedium margaritaceum","VU"
"Cypripedium molle","LC"
"Cypripedium montanum","VU"
"Cypripedium palangshanense","VU"
"Cypripedium parviflorum","LC"
"Cypripedium passerinum","VU"
"Cypripedium plectrochilum","EN"
"Cypripedium reginae","LC"
"Cypripedium segawae","EN"
"Cypripedium shanxiense","NT"
"Cypripedium taibaiense","CR"
"Cypripedium tibeticum","LC"
"Cypripedium wardii","EN"
"Cypripedium yatabeanum","NT"
"Cypripedium yunnanense","EN"
"Cyrtochilum halteratum","LC"
"Cyrtopodium brandonianum","LC"
"Cyrtorchis glaucifolia","EN"
"Dactylorhiza baumanniana","NT"
"Dactylorhiza cordigera","LC"
"Dactylorhiza elata","NT"
"Dactylorhiza euxina","NT"
"Dactylorhiza foliosa","LC"
"Dactylorhiza kalopissii","LC"
"Dactylorhiza lapponica","LC"
"Dactylorhiza sambucina","LC"
"Dactylorhiza urvilleana","LC"
"Dendrobium aberrans","LC"
"Dendrobium alexandrae","NT"
"Dendrobium aloifolium","LC"
"Dendrobium amphigenyum","LC"
"Dendrobium aphyllum","LC"
"Dendrobium archipelagense","LC"
"Dendrobium armeniacum","LC"
"Dendrobium atroviolaceum","VU"
"Dendrobium bensoniae","LC"
"Dendrobium brevicaule","LC"
"Dendrobium bulbophylloides","LC"
"Dendrobium cochliodes","LC"
"Dendrobium crassilabium","NT"
"Dendrobium crispilinguum","VU"
"Dendrobium cruttwellii","LC"
"Dendrobium cuthbertsonii","LC"
"Dendrobium cyanocentrum","LC"
"Dendrobium dekockii","LC"
"Dendrobium dendrocolloides","LC"
"Dendrobium dissitifolium","LC"
"Dendrobium engae","LC"
"Dendrobium eximium","LC"
"Dendrobium finisterrae","LC"
"Dendrobium forbesii","LC"
"Dendrobium geotropum","VU"
"Dendrobium habbemense","LC"
"Dendrobium hamiferum","LC"
"Dendrobium helix","NT"
"Dendrobium hellwigianum","LC"
"Dendrobium incurvum","LC"
"Dendrobium kauldorumii","EN"
"Dendrobium lancifolium","LC"
"Dendrobium lancilabium","LC"
"Dendrobium lasianthera","LC"
"Dendrobium leptocladum","EN"
"Dendrobium leucohybos","LC"
"Dendrobium lineale","LC"
"Dendrobium litorale","LC"
"Dendrobium lohohense","EN"
"Dendrobium margaretiae","LC"
"Dendrobium mayandyi","LC"
"Dendrobium melinanthum","LC"
"Dendrobium merrillii","LC"
"Dendrobium minutiflorum","EN"
"Dendrobium nardoides","LC"
"Dendrobium otaguroanum","LC"
"Dendrobium poneroides","LC"
"Dendrobium putnamii","LC"
"Dendrobium rigidifolium","LC"
"Dendrobium rupestre","LC"
"Dendrobium simplex","LC"
"Dendrobium subuliferum","LC"
"Dendrobium sulphureum","LC"
"Dendrobium tangerinum","VU"
"Dendrobium tapiniense","LC"
"Dendrobium terrestre","LC"
"Dendrobium williamsianum","NT"
"Dendrobium wisselense","LC"
"Dendrochilum foxworthyi","VU"
"Dendrochilum gracile","LC"
"Dendrochilum imitator","VU"
"Dendrochilum loheri","EN"
"Dendrochilum longipedicellatum","VU"
"Dendrochilum tuberculatum","EN"
"Didymoplexis africana","LC"
"Disa bodkinii","LC"
"Disa chimanimaniensis","LC"
"Disa erubescens","LC"
"Disa extinctoria","NT"
"Disa thodei","LC"
"Disa walleri","LC"
"Disperis aphylla","VU"
"Disperis bosseri","CR"
"Disperis ciliata","CR"
"Disperis egregia","EN"
"Disperis elaphoceras","EN"
"Disperis erucifera","EN"
"Disperis kamerunensis","EN"
"Disperis kerstenii","EN"
"Disperis lanceolata","EN"
"Disperis majungensis","EN"
"Disperis masoalensis","EN"
"Disperis mildbraedii","VU"
"Disperis nitida","EN"
"Diuris byronensis","CR"
"Dracula ripleyana","LC"
"Dryadella minuscula","LC"
"Elleanthus oliganthus","LC"
"Encyclia kingsii","CR"
"Encyclia osmantha","LC"
"Encyclia phoenicea","LC"
"Encyclia spatella","LC"
"Epidendrum anthoceros","LC"
"Epidendrum capricornu","LC"
"Epidendrum carnevalii","LC"
"Epidendrum criniferum","LC"
"Epidendrum diothonaeoides","LC"
"Epidendrum geminiflorum","LC"
"Epidendrum gentryi","LC"
"Epidendrum hombersleyi","EN"
"Epidendrum microphyllum","LC"
"Epidendrum oerstedii","LC"
"Epidendrum proligerum","LC"
"Epidendrum ramosum","LC"
"Epidendrum syringothyrsus","LC"
"Epidendrum tigriphyllum","EN"
"Epipactis albensis","LC"
"Epipactis gigantea","LC"
"Epipactis greuteri","EN"
"Epipactis leptochila","LC"
"Epipactis muelleri","LC"
"Epipactis nordeniorum","VU"
"Epipactis palustris","LC"
"Epipactis phyllanthes","LC"
"Epipactis placentina","EN"
"Epipactis purpurata","LC"
"Epipactis troodi","EN"
"Epipactis veratrifolia","LC"
"Eria bidupensis","EN"
"Eria carinata","LC"
"Erythrodes blumei","LC"
"Erythrorchis altissima","LC"
"Eulophia coddii","EN"
"Eulophia fernandeziana","EN"
"Eulophia filifolia","EN"
"Eulophia grandidieri","CR"
"Eulophia katangensis","LC"
"Eulophia mangenotiana","CR"
"Eulophia nervosa","CR"
"Eulophia ramosa","LC"
"Eulophia reticulata","LC"
"Eulophia speciosa","LC"
"Galeottia fimbriata","LC"
"Gastrochilus calceolaris","CR"
"Gastrodia africana","CR"
"Gastrodia elata","VU"
"Gastrorchis tuberculosa","EN"
"Genyorchis platybulbon","CR"
"Geodorum recurvum","LC"
"Glomera compressa","LC"
"Glomera oligantha","LC"
"Glomera uniflora","LC"
"Gomesa sessilis","LC"
"Gomesa silvana","EN"
"Gonatostylis vieillardii","NT"
"Gongora arcuata","VU"
"Gongora portentosa","LC"
"Goodyera flaccida","EN"
"Goodyera macrophylla","CR"
"Goodyera perrieri","CR"
"Graphorkis medemiae","CR"
"Grosourdya quinquelobata","LC"
"Gymnadenia crassinervis","EN"
"Gymnadenia frivaldii","LC"
"Gymnadenia odoratissima","LC"
"Gymnadenia rhellicani","LC"
"Gymnadenia runei","NT"
"Habenaria armatissima","LC"
"Habenaria backeri","EN"
"Habenaria batesii","EN"
"Habenaria delavayi","VU"
"Habenaria dusenii","LC"
"Habenaria finetiana","VU"
"Habenaria fordii","VU"
"Habenaria glazioviana","LC"
"Habenaria holotricha","EN"
"Habenaria isoantha","EN"
"Habenaria jacobii","EN"
"Habenaria jaegeri","EN"
"Habenaria leptoloba","EN"
"Habenaria leucoceras","EN"
"Habenaria macrostele","LC"
"Habenaria mairei","VU"
"Habenaria maitlandii","VU"
"Habenaria microceras","EN"
"Habenaria monorrhiza","LC"
"Habenaria mossii","EN"
"Habenaria nigrescens","VU"
"Habenaria obovata","VU"
"Habenaria parviflora","LC"
"Habenaria plectromaniaca","VU"
"Habenaria pleiophylla","LC"
"Habenaria retroflexa","LC"
"Habenaria richardsiae","EN"
"Habenaria siamensis","VU"
"Habenaria socotrana","LC"
"Habenaria stylites","VU"
"Habenaria supplicans","LC"
"Habenaria thomana","VU"
"Habenaria tianae","EN"
"Habenaria tridactylites","LC"
"Habenaria virens","LC"
"Hammarbya paludosa","LC"
"Helonoma bifida","LC"
"Hemipilia flabellata","VU"
"Hemipilia forrestii","EN"
"Hemipilia henryi","EN"
"Hemipilia limprichtii","VU"
"Herminium ophioglossoides","VU"
"Hetaeria heterosepala","LC"
"Hexalectris revoluta","LC"
"Hexalectris warnockii","EN"
"Himantoglossum adriaticum","LC"
"Himantoglossum metlesicsianum","EN"
"Holcoglossum quasipinifolium","EN"
"Holothrix filicornis","LC"
"Holothrix socotrana","VU"
"Huntleya burtii","LC"
"Huntleya vargasii","LC"
"Isotria medeoloides","VU"
"Jumellea anjouanensis","EN"
"Jumellea stenophylla","LC"
"Lankesterella gnomus","NT"
"Leochilus leochilinus","LC"
"Lepanthes binaria","EN"
"Lepanthes lindleyana","LC"
"Lepanthes mucronata","LC"
"Lepanthes prolifera","LC"
"Lepanthes sinuosa","CR"
"Liparis ambohimangana","CR"
"Liparis bautingensis","EN"
"Liparis bulbophylloides","VU"
"Liparis glaucescens","VU"
"Liparis goodyeroides","CR"
"Liparis henrici","VU"
"Liparis longicaulis","VU"
"Liparis longipetala","EN"
"Liparis petelotii","LC"
"Liparis philippinensis","LC"
"Liparis puncticulata","VU"
"Liparis swenssonii","LC"
"Lueddemannia pescatorei","LC"
"Macradenia paraensis","LC"
"Malaxis bayardii","LC"
"Malaxis brachystachys","LC"
"Malaxis javesiae","LC"
"Malaxis lepanthiflora","LC"
"Malaxis muscifera","VU"
"Malaxis wendtii","LC"
"Masdevallia notosibirica","VU"
"Masdevallia strumifera","LC"
"Maxillaria angustisegmenta","LC"
"Microcoelia bulbocalcarata","LC"
"Myrmecophila thomsoniana","EN"
"Mystacidium nguruense","CR"
"Mystacidium pulchellum","EN"
"Neobolusia ciliata","LC"
"Neottia acuminata","LC"
"Neottia cordata","LC"
"Neottia nidus-avis","LC"
"Oeceoclades maculata","LC"
"Oeonia brauniana","VU"
"Oligophyton drummondii","LC"
"Oncidium dactyliferum","LC"
"Oncidium ensatum","LC"
"Oncidium hastilabium","LC"
"Oncidium planilabre","LC"
"Ophrys argolica","VU"
"Ophrys atlantica","LC"
"Ophrys bertolonii","LC"
"Ophrys insectifera","LC"
"Ophrys kotschyi","NT"
"Ophrys lunulata","LC"
"Orchis brancifortii","LC"
"Orchis laeta","NT"
"Orchis pauciflora","LC"
"Orchis quadripunctata","LC"
"Orchis sitiaca","EN"
"Oreorchis oligantha","EN"
"Orleanesia amazonica","LC"
"Pachyplectron arifolium","NT"
"Palmorchis imuyaensis","LC"
"Palmorchis trilobulata","LC"
"Panisea yunnanensis","EN"
"Paphiopedilum appletonianum","EN"
"Paphiopedilum armeniacum","EN"
"Paphiopedilum barbigerum","EN"
"Paphiopedilum bellatulum","EN"
"Paphiopedilum bullenianum","EN"
"Paphiopedilum concolor","EN"
"Paphiopedilum dianthum","EN"
"Paphiopedilum emersonii","CR"
"Paphiopedilum glanduliferum","EN"
"Paphiopedilum godefroyae","EN"
"Paphiopedilum gratrixianum","CR"
"Paphiopedilum hangianum","CR"
"Paphiopedilum haynaldianum","EN"
"Paphiopedilum helenae","CR"
"Paphiopedilum henryanum","CR"
"Paphiopedilum hirsutissimum","VU"
"Paphiopedilum hookerae","EN"
"Paphiopedilum insigne","EN"
"Paphiopedilum javanicum","EN"
"Paphiopedilum lowii","LC"
"Paphiopedilum malipoense","EN"
"Paphiopedilum micranthum","LC"
"Paphiopedilum niveum","EN"
"Paphiopedilum parishii","EN"
"Paphiopedilum purpuratum","LC"
"Paphiopedilum rothschildianum","CR"
"Paphiopedilum sanderianum","CR"
"Paphiopedilum schoseri","LC"
"Paphiopedilum stonei","CR"
"Paphiopedilum supardii","CR"
"Paphiopedilum tonsum","EN"
"Paphiopedilum victoria-regina","CR"
"Paphiopedilum vietnamense","CR"
"Paphiopedilum villosum","VU"
"Paphiopedilum violascens","LC"
"Paphiopedilum wilhelminae","EN"
"Pedilochilus papuanus","LC"
"Pelexia orthosepala","LC"
"Peristylus aristatus","LC"
"Phalaenopsis violacea","CR"
"Pholidota camelostalix","LC"
"Pholidota chinensis","NT"
"Pholidota globosa","LC"
"Phragmipedium besseae","EN"
"Phragmipedium boissierianum","LC"
"Phragmipedium caricinum","LC"
"Phragmipedium caudatum","LC"
"Phragmipedium hirtzii","EN"
"Phragmipedium humboldtii","LC"
"Phragmipedium klotzschianum","LC"
"Phragmipedium lindenii","LC"
"Phragmipedium lindleyanum","LC"
"Phragmipedium longifolium","LC"
"Phragmipedium pearcei","LC"
"Phragmipedium sargentianum","LC"
"Phragmipedium schlimii","EN"
"Phragmipedium vittatum","LC"
"Phragmipedium warszewiczianum","LC"
"Phreatia plantaginifolia","LC"
"Physoceras boryanum","EN"
"Pinalia fitzalanii","LC"
"Platanthera algeriensis","NT"
"Platanthera blephariglottis","LC"
"Platanthera chapmanii","VU"
"Platanthera chorisiana","LC"
"Platanthera clavellata","LC"
"Platanthera finetiana","VU"
"Platanthera huronensis","LC"
"Platanthera hyperborea","LC"
"Platanthera integrilabia","NT"
"Platanthera leucophaea","LC"
"Platanthera micrantha","EN"
"Platanthera oreophila","EN"
"Platanthera praeclara","EN"
"Platanthera tipuloides","LC"
"Platanthera yadonii","VU"
"Platycoryne mediocris","LC"
"Platylepis grandiflora","LC"
"Platystele minimiflora","LC"
"Pleione chunii","VU"
"Pleione formosana","VU"
"Pleione forrestii","EN"
"Pleurothallis rowleei","LC"
"Plocoglottis borneensis","LC"
"Plocoglottis copelandii","LC"
"Podochilus khasianus","LC"
"Pogonia ophioglossoides","LC"
"Polystachya acuminata","CR"
"Polystachya albescens","LC"
"Polystachya bicalcarata","VU"
"Polystachya caespitifica","LC"
"Polystachya canaliculata","CR"
"Polystachya caudata","EN"
"Polystachya cooperi","EN"
"Polystachya disiformis","EN"
"Polystachya doggettii","LC"
"Polystachya eurygnatha","EN"
"Polystachya fischeri","EN"
"Polystachya geniculata","EN"
"Polystachya gracilenta","VU"
"Polystachya holstii","EN"
"Polystachya isochiloides","EN"
"Polystachya kupensis","CR"
"Polystachya lacroixiana","CR"
"Polystachya laurentii","VU"
"Polystachya longiscapa","EN"
"Polystachya maculata","CR"
"Polystachya mazumbaiensis","EN"
"Polystachya modesta","LC"
"Polystachya nyanzensis","VU"
"Polystachya porphyrochila","EN"
"Polystachya praecipitis","EN"
"Polystachya pudorina","EN"
"Polystachya rugosilabia","CR"
"Polystachya serpentina","EN"
"Polystachya shega","EN"
"Polystachya stauroglossa","VU"
"Polystachya subdiphylla","EN"
"Polystachya subumbellata","LC"
"Polystachya superposita","EN"
"Polystachya teitensis","EN"
"Polystachya tenella","LC"
"Polystachya testuana","NT"
"Polystachya uluguruensis","EN"
"Polystachya undulata","EN"
"Polystachya valentina","LC"
"Polystachya victoriae","CR"
"Polystachya woosnamii","VU"
"Polystachya xerophila","EN"
"Pomatocalpa maculosum","LC"
"Porroglossum muscosum","LC"
"Prasophyllum favonium","CR"
"Prasophyllum giganteum","LC"
"Prasophyllum mimulum","LC"
"Prescottia lojana","LC"
"Psychilis macconnelliae","NT"
"Psychilis olivacea","VU"
"Pterostylis acuminata","LC"
"Pterostylis erecta","LC"
"Pterostylis hispidula","LC"
"Pterostylis humilis","LC"
"Pterostylis mutica","LC"
"Pterostylis praetermissa","LC"
"Pterostylis squamata","LC"
"Restrepia trichoglossa","LC"
"Rhipidoglossum bilobatum","VU"
"Rhipidoglossum globulosocalcaratum","EN"
"Rhipidoglossum polydactylum","VU"
"Sarcochilus falcatus","LC"
"Satyrium ecalcaratum","LC"
"Satyrium flavum","LC"
"Satyrium trinerve","LC"
"Scaphyglottis sickii","LC"
"Schizochilus lepidus","VU"
"Selenipedium aequinoctiale","EN"
"Selenipedium chica","EN"
"Selenipedium palmifolium","NT"
"Selenipedium steyermarkii","EN"
"Serapias neglecta","NT"
"Serapias nurrica","NT"
"Serapias perez-chiscanoi","LC"
"Sirhookera lanceolata","LC"
"Skeptrostachys arechavaletanii","LC"
"Sobralia stenophylla","LC"
"Spathoglottis petri","LC"
"Specklinia brighamii","LC"
"Specklinia corniculata","LC"
"Specklinia picta","LC"
"Spiranthes brevilabris","EN"
"Spiranthes casei","LC"
"Spiranthes diluvialis","LC"
"Spiranthes infernalis","NT"
"Spiranthes romanzoffiana","LC"
"Spiranthes sinensis","LC"
"Spiranthes torta","LC"
"Stelis immersa","LC"
"Stelis ruprechtiana","LC"
"Stelis tenuilabris","LC"
"Stolzia angustifolia","EN"
"Stolzia atrorubra","EN"
"Stolzia christopheri","EN"
"Stolzia leedalii","EN"
"Stolzia moniliformis","EN"
"Stolzia oligantha","EN"
"Stolzia viridis","EN"
"Taeniophyllum gracillimum","LC"
"Telipogon biolleyi","LC"
