"species","status"
"Corybas dienemus","Threatened"
"Corybas gastrosiphon","Not Threatened"
"Corycium flanaganii","Threatened"
"Crepidium kabense","Threatened"
"Crepidium quadridens","Not Threatened"
"Cribbia pendula","Threatened"
"Cribbia thomensis","Threatened"
"Cryptopus brachiatus","Threatened"
"Cryptopus dissectus","Threatened"
"Cryptopus paniculatus","Threatened"
"Cyclopogon longibracteatus","Not Threatened"
"Cymbidium tracyanum","Threatened"
"Cynorkis ambondrombensis","Threatened"
"Cynorkis aphylla","Threatened"
"Cynorkis aurantiaca","Threatened"
"Cynorkis bimaculata","Threatened"
"Cynorkis buchwaldiana","Not Threatened"
"Cynorkis cuneilabia","Threatened"
"Cynorkis elata","Threatened"
"Cynorkis formosa","Threatened"
"Cynorkis gabonensis","Threatened"
"Cynorkis gibbosa","Not Threatened"
"Cynorkis gigas","Not Threatened"
"Cynorkis globifera","Threatened"
"Cynorkis gymnochiloides","Threatened"
"Cynorkis henrici","Threatened"
"Cynorkis humbertii","Threatened"
"Cynorkis lindleyana","Threatened"
"Cynorkis marojejyensis","Threatened"
"Cynorkis monadenia","Threatened"
"Cynorkis muscicola","Threatened"
"Cynorkis perrieri","Threatened"
"Cynorkis peyrotii","Threatened"
"Cynorkis pinguicularioides","Threatened"
"Cynorkis pleistadenia","Threatened"
"Cynorkis pseudorolfei","Threatened"
"Cynorkis purpurea","Not Threatened"
"Cynorkis quinqueloba","Threatened"
"Cynorkis rolfei","Threatened"
"Cynorkis rungweensis","Threatened"
"Cynorkis sacculata","Threatened"
"Cynorkis sambiranoensis","Threatened"
"Cynorkis stolonifera","Threatened"
"Cynorkis sylvatica","Threatened"
"Cynorkis tenerrima","Threatened"
"Cynorkis tristis","Threatened"
"Cynorkis uncata","Threatened"
"Cynorkis zaratananae","Threatened"
"Cypripedium acaule","Not Threatened"
"Cypripedium arietinum","Not Threatened"
"Cypripedium bardolphianum","Threatened"
"Cypripedium calceolus","Not Threatened"
"Cypripedium calcicola","Threatened"
"Cypripedium californicum","Threatened"
"Cypripedium candidum","Threatened"
"Cypripedium cordigerum","Threatened"
"Cypripedium debile","Threatened"
"Cypripedium elegans","Threatened"
"Cypripedium fargesii","Threatened"
"Cypripedium farreri","Threatened"
"Cypripedium fasciculatum","Threatened"
"Cypripedium fasciolatum","Threatened"
"Cypripedium flavum","Threatened"
"Cypripedium formosanum","Threatened"
"Cypripedium forrestii","Not Threatened"
"Cypripedium franchetii","Threatened"
"Cypripedium guttatum","Not Threatened"
"Cypripedium henryi","Threatened"
"Cypripedium himalaicum","Threatened"
"Cypripedium irapeanum","Threatened"
"Cypripedium japonicum","Threatened"
"Cypripedium kentuckiense","Threatened"
"Cypripedium lichiangense","Threatened"
"Cypripedium ludlowii","Not Threatened"
"Cypripedium macranthos","Not Threatened"
"Cypripedium margaritaceum","Threatened"
"Cypripedium molle","Not Threatened"
"Cypripedium montanum","Not Threatened"
"Cypripedium palangshanense","Threatened"
"Cypripedium parviflorum","Not Threatened"
"Cypripedium passerinum","Not Threatened"
"Cypripedium plectrochilum","Not Threatened"
"Cypripedium reginae","Not Threatened"
"Cypripedium segawae","Not Threatened"
"Cypripedium shanxiense","Threatened"
"Cypripedium taibaiense","Threatened"
"Cypripedium tibeticum","Threatened"
"Cypripedium wardii","Threatened"
"Cypripedium yatabeanum","Not Threatened"
"Cypripedium yunnanense","Threatened"
"Cyrtochilum halteratum","Threatened"
"Cyrtopodium brandonianum","Not Threatened"
"Cyrtorchis glaucifolia","Threatened"
"Dactylorhiza baumanniana","Not Threatened"
"Dactylorhiza cordigera","Threatened"
"Dactylorhiza elata","Not Threatened"
"Dactylorhiza euxina","Not Threatened"
"Dactylorhiza foliosa","Not Threatened"
"Dactylorhiza kalopissii","Not Threatened"
"Dactylorhiza lapponica","Not Threatened"
"Dactylorhiza sambucina","Not Threatened"
"Dactylorhiza urvilleana","Not Threatened"
"Dendrobium aberrans","Not Threatened"
"Dendrobium alexandrae","Not Threatened"
"Dendrobium aloifolium","Not Threatened"
"Dendrobium amphigenyum","Not Threatened"
"Dendrobium aphyllum","Threatened"
"Dendrobium archipelagense","Not Threatened"
"Dendrobium armeniacum","Not Threatened"
"Dendrobium atroviolaceum","Threatened"
"Dendrobium bensoniae","Not Threatened"
"Dendrobium brevicaule","Not Threatened"
"Dendrobium bulbophylloides","Not Threatened"
"Dendrobium cochliodes","Not Threatened"
"Dendrobium crassilabium","Threatened"
"Dendrobium crispilinguum","Not Threatened"
"Dendrobium cruttwellii","Not Threatened"
"Dendrobium cuthbertsonii","Not Threatened"
"Dendrobium cyanocentrum","Not Threatened"
"Dendrobium dekockii","Not Threatened"
"Dendrobium dendrocolloides","Not Threatened"
"Dendrobium dissitifolium","Not Threatened"
"Dendrobium engae","Not Threatened"
"Dendrobium eximium","Not Threatened"
"Dendrobium finisterrae","Not Threatened"
"Dendrobium forbesii","Not Threatened"
"Dendrobium geotropum","Threatened"
"Dendrobium habbemense","Not Threatened"
"Dendrobium hamiferum","Not Threatened"
"Dendrobium helix","Not Threatened"
"Dendrobium hellwigianum","Not Threatened"
"Dendrobium incurvum","Not Threatened"
"Dendrobium kauldorumii","Threatened"
"Dendrobium lancifolium","Not Threatened"
"Dendrobium lancilabium","Not Threatened"
"Dendrobium lasianthera","Not Threatened"
"Dendrobium leptocladum","Threatened"
"Dendrobium leucohybos","Not Threatened"
"Dendrobium lineale","Not Threatened"
"Dendrobium litorale","Not Threatened"
"Dendrobium lohohense","Threatened"
"Dendrobium margaretiae","Not Threatened"
"Dendrobium mayandyi","Not Threatened"
"Dendrobium melinanthum","Not Threatened"
"Dendrobium merrillii","Not Threatened"
"Dendrobium minutiflorum","Threatened"
"Dendrobium nardoides","Not Threatened"
"Dendrobium otaguroanum","Not Threatened"
"Dendrobium poneroides","Not Threatened"
"Dendrobium putnamii","Not Threatened"
"Dendrobium rigidifolium","Not Threatened"
"Dendrobium rupestre","Not Threatened"
"Dendrobium simplex","Not Threatened"
"Dendrobium subuliferum","Not Threatened"
"Dendrobium sulphureum","Not Threatened"
"Dendrobium tangerinum","Not Threatened"
"Dendrobium tapiniense","Not Threatened"
"Dendrobium terrestre","Not Threatened"
"Dendrobium williamsianum","Not Threatened"
"Dendrobium wisselense","Threatened"
"Dendrochilum foxworthyi","Threatened"
"Dendrochilum gracile","Not Threatened"
"Dendrochilum imitator","Threatened"
"Dendrochilum loheri","Threatened"
"Dendrochilum longipedicellatum","Threatened"
"Dendrochilum tuberculatum","Threatened"
"Didymoplexis africana","Threatened"
"Disa bodkinii","Not Threatened"
"Disa chimanimaniensis","Not Threatened"
"Disa erubescens","Not Threatened"
"Disa extinctoria","Not Threatened"
"Disa thodei","Not Threatened"
"Disa walleri","Not Threatened"
"Disperis aphylla","Threatened"
"Disperis bosseri","Threatened"
"Disperis ciliata","Threatened"
"Disperis egregia","Threatened"
"Disperis elaphoceras","Threatened"
"Disperis erucifera","Threatened"
"Disperis kamerunensis","Threatened"
"Disperis kerstenii","Threatened"
"Disperis lanceolata","Threatened"
"Disperis majungensis","Not Threatened"
"Disperis masoalensis","Threatened"
"Disperis mildbraedii","Not Threatened"
"Disperis nitida","Threatened"
"Diuris byronensis","Threatened"
"Dracula ripleyana","Threatened"
"Dryadella minuscula","Not Threatened"
"Elleanthus oliganthus","Not Threatened"
"Encyclia kingsii","Threatened"
"Encyclia osmantha","Not Threatened"
"Encyclia phoenicea","Not Threatened"
"Encyclia spatella","Not Threatened"
"Epidendrum anthoceros","Not Threatened"
"Epidendrum capricornu","Not Threatened"
"Epidendrum carnevalii","Not Threatened"
"Epidendrum criniferum","Not Threatened"
"Epidendrum diothonaeoides","Threatened"
"Epidendrum geminiflorum","Not Threatened"
"Epidendrum gentryi","Not Threatened"
"Epidendrum hombersleyi","Threatened"
"Epidendrum microphyllum","Not Threatened"
"Epidendrum oerstedii","Not Threatened"
"Epidendrum proligerum","Not Threatened"
"Epidendrum ramosum","Threatened"
"Epidendrum syringothyrsus","Not Threatened"
"Epidendrum tigriphyllum","Threatened"
"Epipactis albensis","Not Threatened"
"Epipactis gigantea","Not Threatened"
"Epipactis greuteri","Not Threatened"
"Epipactis leptochila","Not Threatened"
"Epipactis muelleri","Not Threatened"
"Epipactis nordeniorum","Not Threatened"
"Epipactis palustris","Not Threatened"
"Epipactis phyllanthes","Not Threatened"
"Epipactis placentina","Not Threatened"
"Epipactis purpurata","Not Threatened"
"Epipactis troodi","Not Threatened"
"Epipactis veratrifolia","Not Threatened"
"Eria bidupensis","Threatened"
"Eria carinata","Threatened"
"Erythrodes blumei","Not Threatened"
"Erythrorchis altissima","Not Threatened"
"Eulophia coddii","Threatened"
"Eulophia fernandeziana","Threatened"
"Eulophia filifolia","Threatened"
"Eulophia grandidieri","Threatened"
"Eulophia katangensis","Not Threatened"
"Eulophia mangenotiana","Threatened"
"Eulophia nervosa","Threatened"
"Eulophia ramosa","Not Threatened"
"Eulophia reticulata","Not Threatened"
"Eulophia speciosa","Not Threatened"
"Galeottia fimbriata","Not Threatened"
"Gastrochilus calceolaris","Not Threatened"
"Gastrodia africana","Threatened"
"Gastrodia elata","Not Threatened"
"Gastrorchis tuberculosa","Threatened"
"Genyorchis platybulbon","Threatened"
"Geodorum recurvum","Not Threatened"
"Glomera compressa","Not Threatened"
"Glomera oligantha","Not Threatened"
"Glomera uniflora","Not Threatened"
"Gomesa sessilis","Threatened"
"Gomesa silvana","Threatened"
"Gonatostylis vieillardii","Not Threatened"
"Gongora arcuata","Threatened"
"Gongora portentosa","Not Threatened"
"Goodyera flaccida","Threatened"
"Goodyera macrophylla","Threatened"
"Goodyera perrieri","Not Threatened"
"Graphorkis medemiae","Threatened"
"Grosourdya quinquelobata","Not Threatened"
"Gymnadenia crassinervis","Threatened"
"Gymnadenia frivaldii","Not Threatened"
"Gymnadenia odoratissima","Not Threatened"
"Gymnadenia rhellicani","Not Threatened"
"Gymnadenia runei","Not Threatened"
"Habenaria armatissima","Not Threatened"
"Habenaria backeri","Threatened"
"Habenaria batesii","Threatened"
"Habenaria delavayi","Threatened"
"Habenaria dusenii","Threatened"
"Habenaria finetiana","Threatened"
"Habenaria fordii","Threatened"
"Habenaria glazioviana","Not Threatened"
"Habenaria holotricha","Threatened"
"Habenaria isoantha","Threatened"
"Habenaria jacobii","Threatened"
"Habenaria jaegeri","Threatened"
"Habenaria leptoloba","Threatened"
"Habenaria leucoceras","Threatened"
"Habenaria macrostele","Not Threatened"
"Habenaria mairei","Threatened"
"Habenaria maitlandii","Not Threatened"
"Habenaria microceras","Not Threatened"
"Habenaria monorrhiza","Not Threatened"
"Habenaria mossii","Threatened"
"Habenaria nigrescens","Threatened"
"Habenaria obovata","Threatened"
"Habenaria parviflora","Not Threatened"
"Habenaria plectromaniaca","Threatened"
"Habenaria pleiophylla","Not Threatened"
"Habenaria retroflexa","Not Threatened"
"Habenaria richardsiae","Threatened"
"Habenaria siamensis","Threatened"
"Habenaria socotrana","Not Threatened"
"Habenaria stylites","Threatened"
"Habenaria supplicans","Not Threatened"
"Habenaria thomana","Threatened"
"Habenaria tianae","Threatened"
"Habenaria tridactylites","Not Threatened"
"Habenaria virens","Not Threatened"
"Hammarbya paludosa","Not Threatened"
"Helonoma bifida","Not Threatened"
"Hemipilia flabellata","Threatened"
"Hemipilia forrestii","Threatened"
"Hemipilia henryi","Threatened"
"Hemipilia limprichtii","Threatened"
"Herminium ophioglossoides","Threatened"
"Hetaeria heterosepala","Threatened"
"Hexalectris revoluta","Threatened"
"Hexalectris warnockii","Threatened"
"Himantoglossum adriaticum","Not Threatened"
"Himantoglossum metlesicsianum","Threatened"
"Holcoglossum quasipinifolium","Threatened"
"Holothrix filicornis","Not Threatened"
"Holothrix socotrana","Threatened"
"Huntleya burtii","Not Threatened"
"Huntleya vargasii","Not Threatened"
"Isotria medeoloides","Threatened"
"Jumellea anjouanensis","Threatened"
"Jumellea stenophylla","Threatened"
"Lankesterella gnomus","Not Threatened"
"Leochilus leochilinus","Not Threatened"
"Lepanthes binaria","Threatened"
"Lepanthes lindleyana","Not Threatened"
"Lepanthes mucronata","Not Threatened"
"Lepanthes prolifera","Not Threatened"
"Lepanthes sinuosa","Threatened"
"Liparis ambohimangana","Threatened"
"Liparis bautingensis","Threatened"
"Liparis bulbophylloides","Threatened"
"Liparis glaucescens","Threatened"
"Liparis goodyeroides","Threatened"
"Liparis henrici","Threatened"
"Liparis longicaulis","Threatened"
"Liparis longipetala","Threatened"
"Liparis petelotii","Threatened"
"Liparis philippinensis","Not Threatened"
"Liparis puncticulata","Threatened"
"Liparis swenssonii","Not Threatened"
"Lueddemannia pescatorei","Not Threatened"
"Macradenia paraensis","Not Threatened"
"Malaxis bayardii","Threatened"
"Malaxis brachystachys","Not Threatened"
"Malaxis javesiae","Not Threatened"
"Malaxis lepanthiflora","Not Threatened"
"Malaxis muscifera","Threatened"
"Malaxis wendtii","Not Threatened"
"Masdevallia notosibirica","Not Threatened"
"Masdevallia strumifera","Not Threatened"
"Maxillaria angustisegmenta","Not Threatened"
"Microcoelia bulbocalcarata","Not Threatened"
"Myrmecophila thomsoniana","Threatened"
"Mystacidium nguruense","Threatened"
"Mystacidium pulchellum","Threatened"
"Neobolusia ciliata","Threatened"
"Neottia acuminata","Threatened"
"Neottia cordata","Not Threatened"
"Neottia nidus-avis","Not Threatened"
"Oeceoclades maculata","Not Threatened"
"Oeonia brauniana","Threatened"
"Oligophyton drummondii","Not Threatened"
"Oncidium dactyliferum","Not Threatened"
"Oncidium ensatum","Not Threatened"
"Oncidium hastilabium","Not Threatened"
"Oncidium planilabre","Not Threatened"
"Ophrys argolica","Not Threatened"
"Ophrys atlantica","Not Threatened"
"Ophrys bertolonii","Not Threatened"
"Ophrys insectifera","Not Threatened"
"Ophrys kotschyi","Not Threatened"
"Ophrys lunulata","Not Threatened"
"Orchis brancifortii","Not Threatened"
"Orchis laeta","Not Threatened"
"Orchis pauciflora","Not Threatened"
"Orchis quadripunctata","Not Threatened"
"Orchis sitiaca","Threatened"
"Oreorchis oligantha","Not Threatened"
"Orleanesia amazonica","Not Threatened"
"Pachyplectron arifolium","Not Threatened"
"Palmorchis imuyaensis","Not Threatened"
"Palmorchis trilobulata","Not Threatened"
"Panisea yunnanensis","Threatened"
"Paphiopedilum appletonianum","Threatened"
"Paphiopedilum armeniacum","Threatened"
"Paphiopedilum barbigerum","Threatened"
"Paphiopedilum bellatulum","Threatened"
"Paphiopedilum bullenianum","Threatened"
"Paphiopedilum concolor","Threatened"
"Paphiopedilum dianthum","Threatened"
"Paphiopedilum emersonii","Not Threatened"
"Paphiopedilum glanduliferum","Threatened"
"Paphiopedilum godefroyae","Threatened"
"Paphiopedilum gratrixianum","Threatened"
"Paphiopedilum hangianum","Threatened"
"Paphiopedilum haynaldianum","Threatened"
"Paphiopedilum helenae","Threatened"
"Paphiopedilum henryanum","Threatened"
"Paphiopedilum hirsutissimum","Threatened"
"Paphiopedilum hookerae","Threatened"
"Paphiopedilum insigne","Threatened"
"Paphiopedilum javanicum","Threatened"
"Paphiopedilum lowii","Threatened"
"Paphiopedilum malipoense","Threatened"
"Paphiopedilum micranthum","Threatened"
"Paphiopedilum niveum","Threatened"
"Paphiopedilum parishii","Threatened"
"Paphiopedilum purpuratum","Threatened"
"Paphiopedilum rothschildianum","Not Threatened"
"Paphiopedilum sanderianum","Threatened"
"Paphiopedilum schoseri","Threatened"
"Paphiopedilum stonei","Threatened"
"Paphiopedilum supardii","Threatened"
"Paphiopedilum tonsum","Threatened"
"Paphiopedilum victoria-regina","Threatened"
"Paphiopedilum vietnamense","Threatened"
"Paphiopedilum villosum","Threatened"
"Paphiopedilum violascens","Threatened"
"Paphiopedilum wilhelminae","Not Threatened"
"Pedilochilus papuanus","Not Threatened"
"Pelexia orthosepala","Not Threatened"
"Peristylus aristatus","Not Threatened"
"Phalaenopsis violacea","Threatened"
"Pholidota camelostalix","Not Threatened"
"Pholidota chinensis","Not Threatened"
"Pholidota globosa","Not Threatened"
"Phragmipedium besseae","Threatened"
"Phragmipedium boissierianum","Not Threatened"
"Phragmipedium caricinum","Not Threatened"
"Phragmipedium caudatum","Not Threatened"
"Phragmipedium hirtzii","Threatened"
"Phragmipedium humboldtii","Not Threatened"
"Phragmipedium klotzschianum","Threatened"
"Phragmipedium lindenii","Not Threatened"
"Phragmipedium lindleyanum","Not Threatened"
"Phragmipedium longifolium","Not Threatened"
