"species","status"
"Caladenia orientalis","Not Threatened"
"Caladenia ornata","Not Threatened"
"Caladenia osmera","Not Threatened"
"Caladenia ovata","Not Threatened"
"Caladenia pachychila","Not Threatened"
"Caladenia pallida","Not Threatened"
"Caladenia paludosa","Not Threatened"
"Caladenia paradoxa","Not Threatened"
"Caladenia parva","Not Threatened"
"Caladenia patersonii","Not Threatened"
"Caladenia pectinata","Not Threatened"
"Caladenia peisleyi","Not Threatened"
"Caladenia pendens","Not Threatened"
"Caladenia petrensis","Not Threatened"
"Caladenia phaeoclavia","Not Threatened"
"Caladenia pholcoidea","Not Threatened"
"Caladenia picta","Not Threatened"
"Caladenia pilotensis","Not Threatened"
"Caladenia plicata","Not Threatened"
"Caladenia polychroma","Not Threatened"
"Caladenia postea","Not Threatened"
"Caladenia procera","Not Threatened"
"Caladenia prolata","Not Threatened"
"Caladenia pulchra","Not Threatened"
"Caladenia pumila","Threatened"
"Caladenia pusilla","Not Threatened"
"Caladenia quadrifaria","Not Threatened"
"Caladenia radialis","Not Threatened"
"Caladenia radiata","Not Threatened"
"Caladenia remota","Not Threatened"
"Caladenia reptans","Not Threatened"
"Caladenia reticulata","Not Threatened"
"Caladenia rhomboidiformis","Not Threatened"
"Caladenia richardsiorum","Not Threatened"
"Caladenia rigens","Threatened"
"Caladenia rigida","Not Threatened"
"Caladenia rileyi","Not Threatened"
"Caladenia robinsonii","Not Threatened"
"Caladenia roei","Not Threatened"
"Caladenia rosella","Not Threatened"
"Caladenia saggicola","Not Threatened"
"Caladenia sanguinea","Not Threatened"
"Caladenia saxatilis","Threatened"
"Caladenia saxicola","Not Threatened"
"Caladenia septuosa","Not Threatened"
"Caladenia serotina","Not Threatened"
"Caladenia sigmoidea","Not Threatened"
"Caladenia speciosa","Not Threatened"
"Caladenia splendens","Not Threatened"
"Caladenia startiorum","Threatened"
"Caladenia stellata","Not Threatened"
"Caladenia stricta","Not Threatened"
"Caladenia strigosa","Threatened"
"Caladenia subtilis","Not Threatened"
"Caladenia sylvicola","Threatened"
"Caladenia tensa","Not Threatened"
"Caladenia tentaculata","Not Threatened"
"Caladenia tessellata","Not Threatened"
"Caladenia testacea","Not Threatened"
"Caladenia thinicola","Not Threatened"
"Caladenia thysanochila","Threatened"
"Caladenia tonellii","Not Threatened"
"Caladenia toxochila","Not Threatened"
"Caladenia transitoria","Not Threatened"
"Caladenia uliginosa","Not Threatened"
"Caladenia ultima","Not Threatened"
"Caladenia ustulata","Threatened"
"Caladenia valida","Not Threatened"
"Caladenia variegata","Not Threatened"
"Caladenia venusta","Not Threatened"
"Caladenia verrucosa","Not Threatened"
"Caladenia versicolor","Not Threatened"
"Caladenia villosissima","Threatened"
"Caladenia viridescens","Threatened"
"Caladenia voigtii","Not Threatened"
"Caladenia vulgaris","Not Threatened"
"Caladenia vulgata","Not Threatened"
"Caladenia wanosa","Not Threatened"
"Caladenia whiteheadii","Threatened"
"Caladenia williamsiae","Threatened"
"Caladenia winfieldii","Not Threatened"
"Caladenia woolcockiorum","Threatened"
"Caladenia xantha","Not Threatened"
"Caladenia xanthochila","Threatened"
"Caladenia xantholeuca","Threatened"
"Caladenia zephyra","Not Threatened"
"Calanthe abbreviata","Threatened"
"Calanthe aceras","Not Threatened"
"Calanthe albolutea","Threatened"
"Calanthe alismifolia","Not Threatened"
"Calanthe alleizettei","Threatened"
"Calanthe alpina","Threatened"
"Calanthe alta","Threatened"
"Calanthe angustifolia","Not Threatened"
"Calanthe arcuata","Threatened"
"Calanthe argenteostriata","Threatened"
"Calanthe arisanensis","Not Threatened"
"Calanthe aristulifera","Not Threatened"
"Calanthe aruank","Not Threatened"
"Calanthe aurantiaca","Threatened"
"Calanthe aureiflora","Threatened"
"Calanthe balansae","Not Threatened"
"Calanthe beamanii","Not Threatened"
"Calanthe biloba","Threatened"
"Calanthe brevicornu","Not Threatened"
"Calanthe calanthoides","Not Threatened"
"Calanthe cardioglossa","Threatened"
"Calanthe caulescens","Not Threatened"
"Calanthe ceciliae","Threatened"
"Calanthe celebica","Not Threatened"
"Calanthe chrysoglossoides","Threatened"
"Calanthe clavata","Threatened"
"Calanthe clavicalcar","Threatened"
"Calanthe conspicua","Threatened"
"Calanthe coodei","Threatened"
"Calanthe coreana","Threatened"
"Calanthe cremeoviridis","Not Threatened"
"Calanthe crenulata","Threatened"
"Calanthe cruciata","Not Threatened"
"Calanthe crumenata","Threatened"
"Calanthe crystallina","Threatened"
"Calanthe davidii","Threatened"
"Calanthe densiflora","Not Threatened"
"Calanthe discolor","Not Threatened"
"Calanthe ecallosa","Threatened"
"Calanthe emeishanica","Threatened"
"Calanthe engleriana","Not Threatened"
"Calanthe epiphytica","Threatened"
"Calanthe fargesii","Threatened"
"Calanthe finisterrae","Not Threatened"
"Calanthe fissa","Not Threatened"
"Calanthe flava","Threatened"
"Calanthe gibbsiae","Not Threatened"
"Calanthe graciliflora","Threatened"
"Calanthe halconensis","Threatened"
"Calanthe hancockii","Threatened"
"Calanthe herbacea","Threatened"
"Calanthe hololeuca","Not Threatened"
"Calanthe inflata","Not Threatened"
"Calanthe kaniensis","Not Threatened"
"Calanthe kemulensis","Threatened"
"Calanthe kinabaluensis","Threatened"
"Calanthe labrosa","Threatened"
"Calanthe lacerata","Threatened"
"Calanthe lambii","Not Threatened"
"Calanthe lamellosa","Threatened"
"Calanthe lechangensis","Threatened"
"Calanthe leuseri","Threatened"
"Calanthe longibracteata","Threatened"
"Calanthe longifolia","Not Threatened"
"Calanthe lyroglossa","Threatened"
"Calanthe madagascariensis","Threatened"
"Calanthe mannii","Threatened"
"Calanthe masuca","Not Threatened"
"Calanthe maxii","Threatened"
"Calanthe metoensis","Threatened"
"Calanthe micrantha","Not Threatened"
"Calanthe millikenii","Threatened"
"Calanthe millotae","Threatened"
"Calanthe moluccensis","Threatened"
"Calanthe musa-amanii","Threatened"
"Calanthe nankunensis","Threatened"
"Calanthe obreniformis","Threatened"
"Calanthe odora","Threatened"
"Calanthe oreadum","Not Threatened"
"Calanthe pauciverrucosa","Threatened"
"Calanthe perrottetii","Not Threatened"
"Calanthe plantaginea","Threatened"
"Calanthe puberula","Threatened"
"Calanthe pulchra","Not Threatened"
"Calanthe pullei","Threatened"
"Calanthe rhodochila","Not Threatened"
"Calanthe rosea","Threatened"
"Calanthe rubens","Threatened"
"Calanthe ruttenii","Threatened"
"Calanthe salaccensis","Threatened"
"Calanthe sandsii","Not Threatened"
"Calanthe simplex","Threatened"
"Calanthe sinica","Threatened"
"Calanthe speciosa","Not Threatened"
"Calanthe striata","Threatened"
"Calanthe succedanea","Threatened"
"Calanthe sylvatica","Not Threatened"
"Calanthe taenioides","Threatened"
"Calanthe transiens","Threatened"
"Calanthe tricarinata","Threatened"
"Calanthe triplicata","Not Threatened"
"Calanthe tsoongiana","Threatened"
"Calanthe undulata","Threatened"
"Calanthe ventilabrum","Not Threatened"
"Calanthe versteegii","Not Threatened"
"Calanthe vestita","Threatened"
"Calanthe villosa","Not Threatened"
"Calanthe whiteana","Threatened"
"Calanthe woodii","Threatened"
"Calanthe zollingeri","Not Threatened"
"Caleana major","Not Threatened"
"Callostylis rigida","Not Threatened"
"Calochilus ammobius","Threatened"
"Calochilus caeruleus","Not Threatened"
"Calochilus caesius","Threatened"
"Calochilus campestris","Not Threatened"
"Calochilus cleistanthus","Threatened"
"Calochilus gracillimus","Not Threatened"
"Calochilus grandiflorus","Not Threatened"
"Calochilus herbaceus","Not Threatened"
"Calochilus holtzei","Not Threatened"
"Calochilus imperiosus","Threatened"
"Calochilus kalaru","Threatened"
"Calochilus metallicus","Threatened"
"Calochilus montanus","Threatened"
"Calochilus neocaledonicus","Not Threatened"
"Calochilus paludosus","Not Threatened"
"Calochilus platychilus","Not Threatened"
"Calochilus praealtus","Threatened"
"Calochilus pruinosus","Not Threatened"
"Calochilus psednus","Threatened"
"Calochilus pulchellus","Not Threatened"
"Calochilus richae","Threatened"
"Calochilus robertsonii","Not Threatened"
"Calochilus russeus","Not Threatened"
"Calochilus sandrae","Threatened"
"Calochilus stramenicola","Not Threatened"
"Calochilus therophilus","Not Threatened"
"Calochilus uliginosus","Not Threatened"
"Calopogon barbatus","Not Threatened"
"Calopogon multiflorus","Not Threatened"
"Calopogon oklahomensis","Not Threatened"
"Calopogon pallidus","Not Threatened"
"Calopogon tuberosus","Not Threatened"
"Caluera vulpina","Not Threatened"
"Calymmanthera paniculata","Threatened"
"Calymmanthera tenuis","Not Threatened"
"Calypso bulbosa","Not Threatened"
"Calyptrochilum christyanum","Not Threatened"
"Calyptrochilum emarginatum","Not Threatened"
"Camaridium bracteatum","Not Threatened"
"Camaridium carinatum","Threatened"
"Camaridium imbricatum","Not Threatened"
"Camaridium vestitum","Not Threatened"
"Campanulorchis globifera","Threatened"
"Campanulorchis leiophylla","Threatened"
"Campanulorchis pellipes","Threatened"
"Campanulorchis thao","Threatened"
"Campylocentrum aromaticum","Not Threatened"
"Campylocentrum brachycarpum","Not Threatened"
"Campylocentrum brenesii","Not Threatened"
"Campylocentrum crassirhizum","Not Threatened"
"Campylocentrum densiflorum","Not Threatened"
"Campylocentrum ecuadorense","Not Threatened"
"Campylocentrum embreei","Threatened"
"Campylocentrum fasciola","Not Threatened"
"Campylocentrum gracile","Threatened"
"Campylocentrum grisebachii","Not Threatened"
"Campylocentrum hirtzii","Threatened"
"Campylocentrum hondurense","Not Threatened"
"Campylocentrum huebneri","Not Threatened"
"Campylocentrum jamaicense","Not Threatened"
"Campylocentrum lansbergii","Not Threatened"
"Campylocentrum madisonii","Not Threatened"
"Campylocentrum micranthum","Not Threatened"
"Campylocentrum microphyllum","Not Threatened"
"Campylocentrum minutum","Not Threatened"
"Campylocentrum neglectum","Not Threatened"
"Campylocentrum organense","Threatened"
"Campylocentrum ornithorrhynchum","Not Threatened"
"Campylocentrum pachyrrhizum","Not Threatened"
"Campylocentrum panamense","Not Threatened"
"Campylocentrum parahybunense","Not Threatened"
"Campylocentrum pauloense","Not Threatened"
"Campylocentrum pernambucense","Not Threatened"
"Campylocentrum poeppigii","Not Threatened"
"Campylocentrum polystachyum","Not Threatened"
"Campylocentrum pygmaeum","Threatened"
"Campylocentrum robustum","Not Threatened"
"Campylocentrum schiedei","Not Threatened"
"Campylocentrum sellowii","Not Threatened"
"Campylocentrum spannagelii","Not Threatened"
"Campylocentrum tenellum","Not Threatened"
"Campylocentrum tyrridion","Not Threatened"
"Campylocentrum ulei","Threatened"
"Campylocentrum wawrae","Threatened"
"Capanemia adelaidae","Not Threatened"
"Capanemia brachycion","Not Threatened"
"Capanemia carinata","Threatened"
"Capanemia gehrtii","Not Threatened"
"Capanemia micromera","Not Threatened"
"Capanemia superflua","Not Threatened"
"Capanemia theresae","Not Threatened"
"Cardiochilos williamsonii","Threatened"
"Catasetum alatum","Threatened"
"Catasetum albovirens","Threatened"
"Catasetum arietinum","Threatened"
"Catasetum atratum","Not Threatened"
"Catasetum barbatum","Not Threatened"
"Catasetum bicolor","Not Threatened"
"Catasetum blackii","Threatened"
"Catasetum boyi","Threatened"
"Catasetum callosum","Not Threatened"
"Catasetum cernuum","Not Threatened"
"Catasetum cochabambanum","Not Threatened"
"Catasetum collare","Not Threatened"
"Catasetum complanatum","Not Threatened"
"Catasetum confusum","Not Threatened"
"Catasetum costatum","Threatened"
"Catasetum denticulatum","Threatened"
"Catasetum deusvandoi","Threatened"
"Catasetum discolor","Not Threatened"
"Catasetum expansum","Not Threatened"
"Catasetum fimbriatum","Not Threatened"
"Catasetum galeritum","Threatened"
"Catasetum gladiatorium","Not Threatened"
"Catasetum gnomus","Not Threatened"
"Catasetum hookeri","Not Threatened"
"Catasetum hopkinsonianum","Not Threatened"
"Catasetum incurvum","Not Threatened"
"Catasetum integerrimum","Not Threatened"
"Catasetum interhomesianum","Threatened"
"Catasetum juruenense","Not Threatened"
"Catasetum kraenzlinianum","Threatened"
"Catasetum laminatum","Not Threatened"
"Catasetum longifolium","Threatened"
"Catasetum lucis","Not Threatened"
"Catasetum luridum","Not Threatened"
"Catasetum macrocarpum","Not Threatened"
"Catasetum macroglossum","Not Threatened"
"Catasetum maculatum","Not Threatened"
"Catasetum maranhense","Threatened"
"Catasetum matogrossense","Not Threatened"
"Catasetum mattosianum","Not Threatened"
"Catasetum merchae","Threatened"
"Catasetum microglossum","Not Threatened"
"Catasetum multifidum","Threatened"
"Catasetum napoense","Threatened"
"Catasetum ochraceum","Not Threatened"
"Catasetum osculatum","Not Threatened"
"Catasetum palmeirinhense","Not Threatened"
"Catasetum parguazense","Threatened"
"Catasetum pendulum","Threatened"
"Catasetum pileatum","Not Threatened"
"Catasetum planiceps","Not Threatened"
"Catasetum purum","Not Threatened"
"Catasetum rectangulare","Not Threatened"
"Catasetum rivularium","Not Threatened"
"Catasetum rodigasianum","Not Threatened"
"Catasetum rooseveltianum","Not Threatened"
"Catasetum saccatum","Not Threatened"
"Catasetum samaniegoi","Not Threatened"
"Catasetum sanguineum","Threatened"
"Catasetum schmidtianum","Threatened"
"Catasetum seccoi","Threatened"
"Catasetum semicirculatum","Threatened"
"Catasetum socco","Threatened"
"Catasetum spitzii","Not Threatened"
"Catasetum stenoglossum","Threatened"
"Catasetum stevensonii","Threatened"
"Catasetum tabulare","Not Threatened"
"Catasetum tenebrosum","Not Threatened"
"Catasetum tigrinum","Not Threatened"
"Catasetum tuberculatum","Not Threatened"
"Catasetum uncatum","Not Threatened"
"Catasetum vinaceum","Not Threatened"
"Catasetum viridiflavum","Not Threatened"
"Cattleya aclandiae","Not Threatened"
"Cattleya amethystoglossa","Not Threatened"
"Cattleya araguaiensis","Threatened"
"Cattleya bicolor","Not Threatened"
"Cattleya cernua","Not Threatened"
"Cattleya coccinea","Not Threatened"
"Cattleya crispa","Not Threatened"
"Cattleya dormaniana","Threatened"
"Cattleya dowiana","Not Threatened"
"Cattleya elongata","Not Threatened"
"Cattleya forbesii","Not Threatened"
"Cattleya grandis","Not Threatened"
"Cattleya granulosa","Not Threatened"
"Cattleya guttata","Not Threatened"
"Cattleya harrisoniana","Not Threatened"
"Cattleya intermedia","Not Threatened"
"Cattleya iricolor","Threatened"
"Cattleya jenmanii","Threatened"
"Cattleya labiata","Not Threatened"
"Cattleya lawrenceana","Not Threatened"
"Cattleya lobata","Threatened"
"Cattleya loddigesii","Not Threatened"
"Cattleya luteola","Not Threatened"
"Cattleya maxima","Not Threatened"
"Cattleya mendelii","Threatened"
"Cattleya mossiae","Not Threatened"
"Cattleya nobilior","Not Threatened"
"Cattleya perrinii","Not Threatened"
"Cattleya pfisteri","Not Threatened"
"Cattleya porphyroglossa","Threatened"
"Cattleya pumila","Threatened"
"Cattleya quadricolor","Not Threatened"
"Cattleya rupestris","Not Threatened"
"Cattleya schilleriana","Not Threatened"
"Cattleya schofieldiana","Not Threatened"
"Cattleya schroederae","Not Threatened"
"Cattleya tenebrosa","Not Threatened"
"Cattleya tenuis","Not Threatened"
"Cattleya tigrina","Not Threatened"
"Cattleya trianae","Not Threatened"
"Cattleya velutina","Threatened"
"Cattleya violacea","Not Threatened"
"Cattleya walkeriana","Not Threatened"
"Cattleya wallisii","Threatened"
"Cattleya warneri","Not Threatened"
"Cattleya warscewiczii","Not Threatened"
"Caucaea alticola","Threatened"
"Caucaea olivacea","Not Threatened"
"Caucaea phalaenopsis","Threatened"
"Caucaea radiata","Not Threatened"
"Caucaea sanguinolenta","Not Threatened"
"Caularthron bicornutum","Not Threatened"
"Caularthron bilamellatum","Not Threatened"
"Centroglossa castellensis","Not Threatened"
"Centroglossa macroceras","Not Threatened"
"Centroglossa tripollinica","Threatened"
"Centrostigma clavatum","Threatened"
"Centrostigma occultans","Threatened"
"Centrostigma papillosum","Threatened"
"Cephalanthera austiniae","Not Threatened"
"Cephalanthera caucasica","Threatened"
"Cephalanthera damasonium","Not Threatened"
"Cephalanthera epipactoides","Not Threatened"
"Cephalanthera erecta","Not Threatened"
"Cephalanthera falcata","Threatened"
"Cephalanthera kotschyana","Threatened"
"Cephalanthera kurdica","Not Threatened"
"Cephalanthera longibracteata","Not Threatened"
"Cephalanthera longifolia","Not Threatened"
"Cephalanthera rubra","Not Threatened"
"Cephalantheropsis longipes","Not Threatened"
"Cephalantheropsis obcordata","Not Threatened"
"Ceratandra atrata","Not Threatened"
"Ceratandra bicolor","Not Threatened"
"Ceratandra globosa","Not Threatened"
"Ceratandra grandiflora","Not Threatened"
"Ceratandra harveyana","Not Threatened"
"Ceratandra venosa","Not Threatened"
"Ceratostylis acutifolia","Not Threatened"
"Ceratostylis alpina","Not Threatened"
"Ceratostylis alticola","Not Threatened"
"Ceratostylis ampullacea","Threatened"
"Ceratostylis anceps","Not Threatened"
"Ceratostylis arfakensis","Not Threatened"
"Ceratostylis armeria","Not Threatened"
"Ceratostylis backeri","Threatened"
"Ceratostylis borneensis","Threatened"
"Ceratostylis braccata","Threatened"
"Ceratostylis breviceps","Not Threatened"
"Ceratostylis brevicostata","Threatened"
"Ceratostylis capitata","Threatened"
"Ceratostylis cebolleta","Threatened"
"Ceratostylis compressicaulis","Not Threatened"
"Ceratostylis crassifolia","Threatened"
"Ceratostylis crassilingua","Not Threatened"
"Ceratostylis crassipetala","Threatened"
"Ceratostylis curvimentum","Not Threatened"
"Ceratostylis flavescens","Not Threatened"
"Ceratostylis glabra","Not Threatened"
"Ceratostylis glabriflora","Not Threatened"
"Ceratostylis gracilis","Threatened"
"Ceratostylis graminea","Threatened"
"Ceratostylis grandiflora","Threatened"
"Ceratostylis hainanensis","Threatened"
"Ceratostylis himalaica","Threatened"
"Ceratostylis humilis","Not Threatened"
"Ceratostylis kerigomnensis","Not Threatened"
"Ceratostylis keysseri","Not Threatened"
"Ceratostylis lancifolia","Threatened"
"Ceratostylis latifolia","Not Threatened"
"Ceratostylis leucantha","Not Threatened"
"Ceratostylis lombasangensis","Threatened"
"Ceratostylis longicaulis","Not Threatened"
"Ceratostylis longifolia","Not Threatened"
"Ceratostylis longipedunculata","Threatened"
"Ceratostylis longipes","Not Threatened"
"Ceratostylis longisegmenta","Threatened"
"Ceratostylis mamberamensis","Not Threatened"
"Ceratostylis mayrii","Not Threatened"
"Ceratostylis micrantha","Not Threatened"
"Ceratostylis muscicola","Not Threatened"
"Ceratostylis obscureviolacea","Not Threatened"
"Ceratostylis pendula","Threatened"
"Ceratostylis philippinensis","Threatened"
"Ceratostylis platychila","Not Threatened"
"Ceratostylis pugioniformis","Not Threatened"
"Ceratostylis pulchella","Threatened"
"Ceratostylis radiata","Threatened"
"Ceratostylis retisquama","Threatened"
"Ceratostylis robusta","Threatened"
"Ceratostylis sacculata","Not Threatened"
"Ceratostylis sarcostomatoides","Threatened"
"Ceratostylis scariosa","Threatened"
"Ceratostylis scirpoides","Not Threatened"
"Ceratostylis selebensis","Threatened"
"Ceratostylis senilis","Threatened"
"Ceratostylis sessilis","Not Threatened"
"Ceratostylis siamensis","Threatened"
"Ceratostylis sima","Not Threatened"
"Ceratostylis simplex","Not Threatened"
"Ceratostylis steenisii","Threatened"
"Ceratostylis subcoerulea","Not Threatened"
"Ceratostylis subulata","Not Threatened"
"Ceratostylis tenericaulis","Not Threatened"
"Ceratostylis todjambuensis","Threatened"
"Ceratostylis tricallifera","Threatened"
"Ceratostylis vagans","Threatened"
"Chamaeanthus brachystachys","Threatened"
"Chamaeanthus wenzelii","Not Threatened"
"Chamaegastrodia inverta","Threatened"
"Chamaegastrodia shikokiana","Threatened"
"Chamorchis alpina","Not Threatened"
"Changnienia amoena","Threatened"
"Chaubardia heteroclita","Not Threatened"
"Chaubardia klugii","Not Threatened"
"Chaubardia surinamensis","Not Threatened"
"Chaubardiella dalessandroi","Threatened"
"Chaubardiella pacuarensis","Not Threatened"
"Chaubardiella subquadrata","Not Threatened"
"Chaubardiella tigrina","Threatened"
"Chauliodon deflexicalcaratum","Threatened"
"Cheiradenia cuspidata","Not Threatened"
"Cheirostylis bidentata","Not Threatened"
"Cheirostylis bipunctata","Threatened"
"Cheirostylis chinensis","Not Threatened"
"Cheirostylis cochinchinensis","Not Threatened"
"Cheirostylis dendrophila","Threatened"
"Cheirostylis divina","Threatened"
"Cheirostylis flabellata","Not Threatened"
"Cheirostylis foliosa","Threatened"
"Cheirostylis griffithii","Threatened"
"Cheirostylis javanica","Threatened"
"Cheirostylis kabaenae","Threatened"
"Cheirostylis latipetala","Threatened"
"Cheirostylis lepida","Threatened"
"Cheirostylis liukiuensis","Threatened"
"Cheirostylis montana","Not Threatened"
"Cheirostylis notialis","Not Threatened"
"Cheirostylis nuda","Threatened"
"Cheirostylis ovata","Not Threatened"
"Cheirostylis parvifolia","Threatened"
"Cheirostylis pingbianensis","Threatened"
"Cheirostylis pusilla","Threatened"
"Cheirostylis spathulata","Threatened"
"Cheirostylis takeoi","Not Threatened"
"Cheirostylis thailandica","Threatened"
"Cheirostylis yunnanensis","Threatened"
"Chelonistele amplissima","Not Threatened"
"Chelonistele brevilamellata","Not Threatened"
"Chelonistele dentifera","Not Threatened"
"Chelonistele ingloria","Not Threatened"
"Chelonistele laetitia-reginae","Threatened"
"Chelonistele lamellulifera","Threatened"
"Chelonistele lurida","Not Threatened"
"Chelonistele ramentacea","Threatened"
"Chelonistele richardsii","Threatened"
"Chelonistele sulphurea","Not Threatened"
"Chelonistele unguiculata","Not Threatened"
"Chiloglottis anaticeps","Not Threatened"
"Chiloglottis chlorantha","Not Threatened"
"Chiloglottis cornuta","Not Threatened"
"Chiloglottis diphylla","Not Threatened"
"Chiloglottis formicifera","Not Threatened"
"Chiloglottis grammata","Not Threatened"
"Chiloglottis gunnii","Not Threatened"
"Chiloglottis jeanesii","Not Threatened"
"Chiloglottis longiclavata","Not Threatened"
"Chiloglottis palachila","Not Threatened"
"Chiloglottis platyptera","Not Threatened"
"Chiloglottis pluricallata","Not Threatened"
"Chiloglottis reflexa","Not Threatened"
"Chiloglottis seminuda","Not Threatened"
"Chiloglottis sphaerula","Not Threatened"
"Chiloglottis sphyrnoides","Not Threatened"
"Chiloglottis sylvestris","Not Threatened"
"Chiloglottis trapeziformis","Not Threatened"
"Chiloglottis triceratops","Not Threatened"
"Chiloglottis trilabra","Not Threatened"
"Chiloglottis trullata","Not Threatened"
"Chiloglottis truncata","Not Threatened"
"Chiloglottis turfosa","Not Threatened"
"Chiloglottis valida","Not Threatened"
"Chiloschista exuperei","Threatened"
"Chiloschista lunifera","Threatened"
"Chiloschista parishii","Threatened"
"Chiloschista phyllorhiza","Not Threatened"
"Chiloschista segawae","Not Threatened"
"Chiloschista taeniophyllum","Threatened"
"Chiloschista trudelii","Threatened"
"Chiloschista usneoides","Threatened"
"Chiloschista yunnanensis","Threatened"
"Chloraea alpina","Not Threatened"
"Chloraea barbata","Threatened"
"Chloraea bidentata","Not Threatened"
"Chloraea biserialis","Threatened"
"Chloraea bletioides","Not Threatened"
"Chloraea boliviana","Not Threatened"
"Chloraea castillonii","Threatened"
"Chloraea chrysantha","Not Threatened"
"Chloraea cogniauxii","Not Threatened"
"Chloraea crispa","Threatened"
"Chloraea cristata","Threatened"
"Chloraea cylindrostachya","Not Threatened"
"Chloraea densipapillosa","Threatened"
"Chloraea disoides","Threatened"
"Chloraea elegans","Threatened"
"Chloraea fiebrigiana","Not Threatened"
"Chloraea fonkii","Threatened"
"Chloraea galeata","Not Threatened"
"Chloraea gavilu","Threatened"
"Chloraea grandiflora","Threatened"
"Chloraea lamellata","Not Threatened"
"Chloraea lechleri","Threatened"
"Chloraea longipetala","Not Threatened"
"Chloraea magellanica","Not Threatened"
"Chloraea membranacea","Not Threatened"
"Chloraea multiflora","Not Threatened"
"Chloraea multilineolata","Not Threatened"
"Chloraea nudilabia","Threatened"
"Chloraea pavonii","Threatened"
"Chloraea philippii","Not Threatened"
"Chloraea phoenicea","Threatened"
"Chloraea piquichen","Threatened"
"Chloraea praecincta","Threatened"
"Chloraea prodigiosa","Threatened"
"Chloraea reticulata","Threatened"
"Chloraea septentrionalis","Threatened"
"Chloraea speciosa","Not Threatened"
"Chloraea subpandurata","Not Threatened"
"Chloraea venosa","Threatened"
"Chloraea viridiflora","Not Threatened"
"Chondrorhyncha hirtzii","Threatened"
"Chondrorhyncha rosea","Not Threatened"
"Chondrorhyncha suarezii","Not Threatened"
"Chondrorhyncha velastiguii","Threatened"
"Chondroscaphe amabilis","Not Threatened"
"Chondroscaphe atrilinguis","Not Threatened"
"Chondroscaphe bicolor","Not Threatened"
"Chondroscaphe chestertonii","Not Threatened"
"Chondroscaphe eburnea","Not Threatened"
"Chondroscaphe embreei","Not Threatened"
"Chondroscaphe flaveola","Threatened"
"Chrysoglossum assamicum","Threatened"
"Chrysoglossum ornatum","Not Threatened"
"Chrysoglossum reticulatum","Not Threatened"
"Chysis aurea","Threatened"
"Chysis bractescens","Not Threatened"
"Chysis bruennowiana","Not Threatened"
"Chysis laevis","Not Threatened"
"Chysis limminghei","Threatened"
"Chysis tricostata","Not Threatened"
"Chysis violacea","Not Threatened"
"Cirrhaea dependens","Not Threatened"
"Cirrhaea fuscolutea","Threatened"
"Cirrhaea nasuta","Not Threatened"
"Cirrhaea seidelii","Not Threatened"
"Cischweinfia dasyandra","Not Threatened"
"Cischweinfia jarae","Not Threatened"
"Cischweinfia nana","Not Threatened"
"Cischweinfia parva","Threatened"
"Cischweinfia platychila","Threatened"
"Cischweinfia pusilla","Not Threatened"
"Cischweinfia rostrata","Not Threatened"
"Claderia papuana","Not Threatened"
"Claderia viridiflora","Not Threatened"
"Cleisomeria lanatum","Threatened"
"Cleisomeria pilosulum","Threatened"
"Cleisostoma appendiculatum","Threatened"
"Cleisostoma arietinum","Threatened"
"Cleisostoma aspersum","Threatened"
"Cleisostoma birmanicum","Threatened"
"Cleisostoma buruense","Threatened"
"Cleisostoma complicatum","Threatened"
"Cleisostoma crassissimum","Not Threatened"
"Cleisostoma discolor","Threatened"
"Cleisostoma duplicilobum","Threatened"
"Cleisostoma filiforme","Threatened"
"Cleisostoma firmulum","Not Threatened"
"Cleisostoma fuerstenbergianum","Threatened"
"Cleisostoma gjellerupii","Not Threatened"
"Cleisostoma inflatum","Not Threatened"
"Cleisostoma javanicum","Threatened"
"Cleisostoma koeteiense","Threatened"
"Cleisostoma litoreum","Not Threatened"
"Cleisostoma longioperculatum","Threatened"
"Cleisostoma montanum","Threatened"
"Cleisostoma muticum","Threatened"
"Cleisostoma paniculatum","Not Threatened"
"Cleisostoma parishii","Threatened"
"Cleisostoma racemiferum","Threatened"
"Cleisostoma sagittatum","Threatened"
"Cleisostoma scortechinii","Not Threatened"
"Cleisostoma simondii","Threatened"
"Cleisostoma sororium","Not Threatened"
"Cleisostoma stimulatrix","Not Threatened"
"Cleisostoma striatum","Not Threatened"
"Cleisostoma suaveolens","Threatened"
"Cleisostoma subulatum","Not Threatened"
"Cleisostoma suffusum","Threatened"
"Cleisostoma tenuifolium","Threatened"
"Cleisostoma tenuirachis","Threatened"
"Cleisostoma teretifolium","Threatened"
"Cleisostoma uraiense","Threatened"
"Cleisostoma williamsonii","Threatened"
"Cleistes bella","Not Threatened"
"Cleistes brasiliensis","Threatened"
"Cleistes caloptera","Not Threatened"
"Cleistes castaneoides","Not Threatened"
"Cleistes costaricensis","Not Threatened"
"Cleistes exilis","Not Threatened"
"Cleistes huberi","Threatened"
"Cleistes ionoglossa","Not Threatened"
"Cleistes lepida","Not Threatened"
"Cleistes libonii","Not Threatened"
"Cleistes macrantha","Not Threatened"
"Cleistes mantiqueirae","Threatened"
"Cleistes metallina","Not Threatened"
"Cleistes moritzii","Not Threatened"
"Cleistes paranaensis","Not Threatened"
"Cleistes parviflora","Threatened"
"Cleistes pluriflora","Not Threatened"
"Cleistes pusilla","Not Threatened"
"Cleistes ramboi","Not Threatened"
