"species","status"
"Amitostigma kinoshitae","LC"
"Amitostigma simplex","EN"
"Amitostigma tetralobum","LC"
"Anacamptis boryi","EN"
"Anacamptis collina","LC"
"Anacamptis coriophora","LC"
"Anacamptis laxiflora","LC"
"Anacamptis morio","LC"
"Anacamptis palustris","LC"
"Anacamptis papilionacea","LC"
"Anacamptis pyramidalis","LC"
"Anacamptis sancta","LC"
"Anathallis acuminata","LC"
"Anathallis adenochila","EN"
"Anathallis angustilabia","LC"
"Anathallis aristulata","EN"
"Anathallis barbulata","EN"
"Anathallis bolsanelloi","EN"
"Anathallis brevipes","EN"
"Anathallis corticicola","LC"
"Anathallis dryadum","LC"
"Anathallis ferdinandiana","LC"
"Anathallis gert-hatschbachii","EN"
"Anathallis graveolens","LC"
"Anathallis guarujaensis","EN"
"Anathallis involuta","LC"
"Anathallis jesupiorum","CR"
"Anathallis lagarophyta","LC"
"Anathallis lewisiae","CR"
"Anathallis linearifolia","LC"
"Anathallis liparanges","LC"
"Anathallis malmeana","LC"
"Anathallis microphyta","LC"
"Anathallis minutalis","LC"
"Anathallis montipelladensis","LC"
"Anathallis obovata","LC"
"Anathallis ourobranquensis","EN"
"Anathallis pabstii","EN"
"Anathallis papuligera","LC"
"Anathallis pubipetala","LC"
"Anathallis pusilla","LC"
"Anathallis radialis","EN"
"Anathallis scariosa","LC"
"Anathallis sclerophylla","LC"
"Anathallis sertularioides","EN"
"Anathallis sororcula","EN"
"Anathallis spiculifera","EN"
"Anathallis ypirangae","LC"
"Ancistrochilus rothschildianus","EN"
"Ancistrochilus thomsonianus","LC"
"Ancistrorhynchus akeassiae","CR"
"Ancistrorhynchus capitatus","EN"
"Ancistrorhynchus cephalotes","LC"
"Ancistrorhynchus clandestinus","LC"
"Ancistrorhynchus crystalensis","EN"
"Ancistrorhynchus laxiflorus","EN"
"Ancistrorhynchus metteniae","EN"
"Ancistrorhynchus ovatus","CR"
"Ancistrorhynchus parviflorus","EN"
"Ancistrorhynchus recurvus","LC"
"Ancistrorhynchus refractus","EN"
"Ancistrorhynchus schumannii","EN"
"Ancistrorhynchus serratus","EN"
"Ancistrorhynchus straussii","EN"
"Ancistrorhynchus tenuicaulis","LC"
"Andinia trimytera","LC"
"Andinia vestigipetala","LC"
"Androcorys pusillus","EN"
"Androcorys spiralis","LC"
"Angraecopsis amaniensis","EN"
"Angraecopsis breviloba","EN"
"Angraecopsis cryptantha","EN"
"Angraecopsis elliptica","EN"
"Angraecopsis gracillima","LC"
"Angraecopsis holochila","EN"
"Angraecopsis ischnopus","EN"
"Angraecopsis lisowskii","EN"
"Angraecopsis lovettii","CR"
"Angraecopsis malawiensis","CR"
"Angraecopsis parva","LC"
"Angraecopsis parviflora","EN"
"Angraecopsis pusilla","LC"
"Angraecopsis tenerrima","EN"
"Angraecopsis tridens","EN"
"Angraecopsis trifurca","CR"
"Angraecum acutipetalum","EN"
"Angraecum affine","LC"
"Angraecum alleizettei","CR"
"Angraecum aloifolium","CR"
"Angraecum ambrense","CR"
"Angraecum amplexicaule","EN"
"Angraecum ampullaceum","EN"
"Angraecum andringitranum","CR"
"Angraecum angustipetalum","LC"
"Angraecum angustum","EN"
"Angraecum ankeranense","CR"
"Angraecum aporoides","EN"
"Angraecum appendiculatum","EN"
"Angraecum appendiculoides","CR"
"Angraecum arachnites","EN"
"Angraecum atlanticum","EN"
"Angraecum bancoense","LC"
"Angraecum baronii","CR"
"Angraecum bemarivoense","CR"
"Angraecum bicallosum","EN"
"Angraecum birrimense","LC"
"Angraecum borbonicum","EN"
"Angraecum brachyrhopalon","CR"
"Angraecum bracteosum","EN"
"Angraecum breve","EN"
"Angraecum cadetii","EN"
"Angraecum calceolus","EN"
"Angraecum caricifolium","CR"
"Angraecum caulescens","CR"
"Angraecum chaetopodum","CR"
"Angraecum chamaeanthus","EN"
"Angraecum chermezonii","EN"
"Angraecum claessensii","LC"
"Angraecum clavigerum","EN"
"Angraecum compactum","EN"
"Angraecum compressicaule","CR"
"Angraecum conchiferum","EN"
"Angraecum conchoglossum","CR"
"Angraecum cordemoyi","LC"
"Angraecum cornigerum","LC"
"Angraecum cornucopiae","EN"
"Angraecum corrugatum","LC"
"Angraecum corynoceras","CR"
"Angraecum costatum","EN"
"Angraecum coutrixii","CR"
"Angraecum crassum","EN"
"Angraecum cribbianum","CR"
"Angraecum cucullatum","EN"
"Angraecum cultriforme","VU"
"Angraecum curnowianum","EN"
"Angraecum curvicaule","EN"
"Angraecum curvipes","EN"
"Angraecum danguyanum","CR"
"Angraecum dasycarpum","CR"
"Angraecum decaryanum","EN"
"Angraecum dendrobiopsis","EN"
"Angraecum didieri","EN"
"Angraecum distichum","LC"
"Angraecum dives","LC"
"Angraecum doratophyllum","EN"
"Angraecum drouhardii","CR"
"Angraecum dryadum","EN"
"Angraecum dupontii","CR"
"Angraecum eburneum","EN"
"Angraecum egertonii","LC"
"Angraecum eichlerianum","LC"
"Angraecum elephantinum","CR"
"Angraecum equitans","CR"
"Angraecum erectum","LC"
"Angraecum expansum","EN"
"Angraecum falcifolium","CR"
"Angraecum ferkoanum","CR"
"Angraecum filicornu","EN"
"Angraecum firthii","EN"
"Angraecum flavidum","EN"
"Angraecum floribundum","CR"
"Angraecum florulentum","CR"
"Angraecum gabonense","EN"
"Angraecum germinyanum","EN"
"Angraecum gracile","EN"
"Angraecum hermannii","EN"
"Angraecum humbertii","EN"
"Angraecum humblotianum","EN"
"Angraecum humile","EN"
"Angraecum huntleyoides","CR"
"Angraecum imerinense","CR"
"Angraecum infundibulare","EN"
"Angraecum kranzlinianum","CR"
"Angraecum lecomtei","VU"
"Angraecum leonis","EN"
"Angraecum letouzeyi","CR"
"Angraecum liliodorum","EN"
"Angraecum linearifolium","VU"
"Angraecum lisowskianum","EN"
"Angraecum litorale","CR"
"Angraecum longicalcar","CR"
"Angraecum longicaule","EN"
"Angraecum madagascariense","CR"
"Angraecum magdalenae","CR"
"Angraecum mahavavense","CR"
"Angraecum mauritianum","EN"
"Angraecum melanostictum","EN"
"Angraecum microcharis","CR"
"Angraecum minus","EN"
"Angraecum minutum","EN"
"Angraecum moandense","LC"
"Angraecum mofakoko","LC"
"Angraecum moratii","CR"
"Angraecum multiflorum","CR"
"Angraecum multinominatum","LC"
"Angraecum muscicola","CR"
"Angraecum musculiferum","VU"
"Angraecum myrianthum","EN"
"Angraecum obesum","CR"
"Angraecum oblongifolium","CR"
"Angraecum obversifolium","EN"
"Angraecum ochraceum","CR"
"Angraecum oeonioides","CR"
"Angraecum onivense","CR"
"Angraecum palmicola","CR"
"Angraecum panicifolium","EN"
"Angraecum patens","EN"
"Angraecum pauciramosum","EN"
"Angraecum pectinatum","EN"
"Angraecum penzigianum","CR"
"Angraecum pergracile","EN"
"Angraecum perhumile","CR"
"Angraecum perparvulum","CR"
"Angraecum peyrotii","CR"
"Angraecum pingue","EN"
"Angraecum pinifolium","CR"
"Angraecum podochiloides","LC"
"Angraecum popowii","EN"
"Angraecum potamophilum","EN"
"Angraecum praestans","EN"
"Angraecum protensum","CR"
"Angraecum pseudodidieri","CR"
"Angraecum pseudofilicornu","EN"
"Angraecum pterophyllum","EN"
"Angraecum pumilio","CR"
"Angraecum pungens","LC"
"Angraecum pusillum","CR"
"Angraecum pyriforme","EN"
"Angraecum ramosum","EN"
"Angraecum reygaertii","EN"
"Angraecum rhizanthium","CR"
"Angraecum rhizomaniacum","CR"
"Angraecum rhynchoglossum","EN"
"Angraecum rigidifolium","CR"
"Angraecum rostratum","EN"
"Angraecum rubellum","CR"
"Angraecum rutenbergianum","CR"
"Angraecum sacciferum","EN"
"Angraecum sacculatum","EN"
"Angraecum sambiranoense","EN"
"Angraecum sanfordii","LC"
"Angraecum scalariforme","CR"
"Angraecum scottianum","CR"
"Angraecum sedifolium","CR"
"Angraecum serpens","CR"
"Angraecum sesquipedale","EN"
"Angraecum setipes","EN"
"Angraecum sinuatiflorum","CR"
"Angraecum sororium","EN"
"Angraecum spectabile","LC"
"Angraecum spicatum","CR"
"Angraecum stella-africae","EN"
"Angraecum sterrophyllum","CR"
"Angraecum stolzii","CR"
"Angraecum striatum","EN"
"Angraecum subulatum","LC"
"Angraecum tamarindicola","CR"
"Angraecum tenellum","CR"
"Angraecum tenuifolium","EN"
"Angraecum tenuipes","CR"
"Angraecum teres","EN"
"Angraecum teretifolium","EN"
"Angraecum triangulifolium","EN"
"Angraecum umbrosum","CR"
"Angraecum undulatum","CR"
"Angraecum urschianum","EN"
"Angraecum verecundum","CR"
"Angraecum vesiculatum","CR"
"Angraecum vesiculiferum","CR"
"Angraecum viguieri","VU"
"Angraecum viride","EN"
"Angraecum viridiflorum","EN"
"Angraecum zaratananae","EN"
"Anguloa cliftonii","LC"
"Anguloa clowesii","LC"
"Anguloa uniflora","LC"
"Anguloa virginalis","LC"
"Anoectochilus albolineatus","EN"
"Anoectochilus annamensis","LC"
"Anoectochilus burmannicus","CR"
"Anoectochilus calcareus","EN"
"Anoectochilus dewildeorum","LC"
"Anoectochilus formosanus","LC"
"Anoectochilus geniculatus","LC"
"Anoectochilus imitans","LC"
"Anoectochilus kinabaluensis","EN"
"Anoectochilus koshunensis","LC"
"Anoectochilus longicalcaratus","EN"
"Anoectochilus lylei","EN"
"Anoectochilus monicae","EN"
"Anoectochilus papuanus","LC"
"Anoectochilus reinwardtii","LC"
"Anoectochilus rhombilabius","LC"
"Anoectochilus roxburghii","EN"
"Anoectochilus sandvicensis","LC"
"Anoectochilus setaceus","LC"
"Anoectochilus sumatranus","EN"
"Anoectochilus yatesiae","LC"
"Anoectochilus zhejiangensis","EN"
"Ansellia africana","LC"
"Anthogonium gracile","LC"
"Aphyllorchis alpina","LC"
"Aphyllorchis angustipetala","EN"
"Aphyllorchis anomala","LC"
"Aphyllorchis caudata","EN"
"Aphyllorchis elata","LC"
"Aphyllorchis evrardii","EN"
"Aphyllorchis exilis","LC"
"Aphyllorchis gollanii","LC"
"Aphyllorchis montana","LC"
"Aphyllorchis pallida","EN"
"Aphyllorchis queenslandica","LC"
"Aphyllorchis siantanensis","EN"
"Aphyllorchis simplex","EN"
"Aphyllorchis sumatrana","EN"
"Aplectrum hyemale","LC"
"Aporostylis bifolia","LC"
"Apostasia latifolia","EN"
"Apostasia nuda","LC"
"Apostasia odorata","LC"
"Apostasia parvula","CR"
"Apostasia wallichii","LC"
"Appendicula aberrans","LC"
"Appendicula adnata","EN"
"Appendicula alatocaulis","LC"
"Appendicula alba","LC"
"Appendicula anceps","LC"
"Appendicula angustifolia","LC"
"Appendicula annamensis","EN"
"Appendicula anomala","LC"
"Appendicula babiensis","EN"
"Appendicula bilobulata","EN"
"Appendicula bracteosa","LC"
"Appendicula brevimentum","EN"
"Appendicula buxifolia","LC"
"Appendicula calcarata","LC"
"Appendicula carnosa","EN"
"Appendicula celebica","EN"
"Appendicula clemensiae","LC"
"Appendicula clemensiorum","EN"
"Appendicula congesta","EN"
"Appendicula cornuta","LC"
"Appendicula cristata","EN"
"Appendicula dajakorum","LC"
"Appendicula damusensis","EN"
"Appendicula dendrobioides","LC"
"Appendicula effusa","EN"
"Appendicula elegans","EN"
"Appendicula elmeri","LC"
"Appendicula fasciculata","LC"
"Appendicula floribunda","LC"
"Appendicula foliosa","EN"
"Appendicula furfuracea","LC"
"Appendicula gjellerupii","LC"
"Appendicula gracilis","LC"
"Appendicula grandifolia","LC"
"Appendicula hexandra","EN"
"Appendicula infundibuliformis","LC"
"Appendicula lamprophylla","LC"
"Appendicula latilabium","CR"
"Appendicula laxifolia","LC"
"Appendicula linearifolia","EN"
"Appendicula linearis","EN"
"Appendicula longa","EN"
"Appendicula longirostrata","LC"
"Appendicula lucbanensis","EN"
"Appendicula lucida","LC"
"Appendicula magnibracteata","EN"
"Appendicula ovalis","EN"
"Appendicula palustris","LC"
"Appendicula patentissima","EN"
"Appendicula pauciflora","EN"
"Appendicula pendula","LC"
"Appendicula pilosa","EN"
"Appendicula polita","EN"
"Appendicula polystachya","LC"
"Appendicula pseudofractiflexa","LC"
"Appendicula purpurascens","EN"
"Appendicula purpureifolia","EN"
"Appendicula ramosa","LC"
"Appendicula recondita","EN"
"Appendicula reflexa","LC"
"Appendicula rostellata","EN"
"Appendicula rostrata","LC"
"Appendicula rubens","EN"
"Appendicula rupestris","EN"
"Appendicula salicifolia","LC"
"Appendicula seranica","LC"
"Appendicula spathilabris","EN"
"Appendicula tenuifolia","LC"
"Appendicula tenuispica","LC"
"Appendicula togarupia","LC"
"Appendicula torta","EN"
"Appendicula triloba","EN"
"Appendicula tubilabia","EN"
"Appendicula uncata","EN"
"Appendicula undulata","LC"
"Appendicula weberi","LC"
"Appendicula xytriophora","LC"
"Aracamunia liesneri","LC"
"Arachnis annamensis","CR"
"Arachnis beccarii","LC"
"Arachnis flos-aeris","LC"
"Arachnis hookeriana","EN"
"Arachnis labrosa","EN"
"Arachnis longisepala","CR"
"Arethusa bulbosa","LC"
"Arpophyllum giganteum","LC"
"Arpophyllum laxiflorum","LC"
"Arpophyllum spicatum","LC"
"Arthrochilus apectus","LC"
"Arthrochilus aquilus","LC"
"Arthrochilus byrnesii","LC"
"Arthrochilus corinnae","EN"
"Arthrochilus dockrillii","LC"
"Arthrochilus huntianus","LC"
"Arthrochilus irritabilis","LC"
"Arthrochilus latipes","LC"
"Arthrochilus lavarackianus","LC"
"Arthrochilus oreophilus","LC"
"Arthrochilus prolixus","LC"
"Arthrochilus rosulatus","LC"
"Arthrochilus sabulosus","LC"
"Arthrochilus stenophyllus","EN"
"Artorima erubescens","LC"
"Arundina graminifolia","LC"
"Ascidieria caricifolia","EN"
"Ascidieria longifolia","LC"
"Ascidieria maculiflora","EN"
"Ascidieria pseudocymbiformis","EN"
"Aspasia epidendroides","LC"
"Aspasia lunata","LC"
"Aspasia principissa","LC"
"Aspasia psittacina","LC"
"Aspasia variegata","LC"
"Aspidogyne argentea","LC"
"Aspidogyne bidentifera","LC"
"Aspidogyne boliviensis","LC"
"Aspidogyne bruxelii","LC"
"Aspidogyne commelinoides","LC"
"Aspidogyne costaricensis","LC"
"Aspidogyne cruciformis","LC"
"Aspidogyne decora","LC"
"Aspidogyne fimbrillaris","LC"
"Aspidogyne foliosa","LC"
"Aspidogyne grandis","LC"
"Aspidogyne grayumii","LC"
"Aspidogyne hylibates","LC"
"Aspidogyne kuczynskii","LC"
"Aspidogyne lindleyana","LC"
"Aspidogyne longicornu","LC"
"Aspidogyne malmei","LC"
"Aspidogyne metallescens","LC"
"Aspidogyne misera","LC"
"Aspidogyne mosaica","LC"
"Aspidogyne mystacina","LC"
"Aspidogyne pumila","EN"
"Aspidogyne robusta","LC"
"Aspidogyne roseoalba","LC"
"Aspidogyne stictophylla","LC"
"Aspidogyne sumacoensis","LC"
"Aspidogyne tuerckheimii","LC"
"Aulosepalum hemichrea","LC"
"Aulosepalum nelsonii","LC"
"Aulosepalum oestlundii","LC"
"Aulosepalum pulchrum","LC"
"Aulosepalum pyramidale","LC"
"Aulosepalum riodelayense","LC"
"Aulosepalum tenuiflorum","LC"
"Auxopus kamerunensis","LC"
"Auxopus macranthus","LC"
"Auxopus madagascariensis","CR"
"Barbosella australis","LC"
"Barbosella cogniauxiana","LC"
"Barbosella crassifolia","LC"
"Barbosella cucullata","LC"
"Barbosella dolichorhiza","LC"
"Barbosella dusenii","LC"
"Barbosella gardneri","LC"
"Barbosella geminata","LC"
"Barbosella macaheensis","EN"
"Barbosella miersii","LC"
"Barbosella orbicularis","LC"
"Barbosella prorepens","LC"
"Barbosella spiritu-sanctensis","LC"
"Barbosella trilobata","EN"
"Barbosella vasquezii","LC"
"Barkeria barkeriola","LC"
"Barkeria dorotheae","LC"
"Barkeria lindleyana","LC"
"Barkeria melanocaulon","LC"
"Barkeria naevosa","LC"
"Barkeria obovata","LC"
"Barkeria palmeri","LC"
"Barkeria scandens","LC"
"Barkeria shoemakeri","LC"
"Barkeria skinneri","LC"
"Barkeria spectabilis","LC"
"Barkeria uniflora","LC"
"Barkeria whartoniana","LC"
"Bartholina burmanniana","LC"
"Bartholina etheliae","LC"
"Basiphyllaea carabiaiana","EN"
"Basiphyllaea corallicola","LC"
"Basiphyllaea hamiltoniana","EN"
"Basiphyllaea sarcophylla","CR"
"Basiphyllaea wrightii","LC"
"Baskervilla assurgens","LC"
"Baskervilla auriculata","LC"
"Baskervilla colombiana","LC"
"Baskervilla leptantha","LC"
"Baskervilla machupicchuensis","LC"
"Baskervilla paranaensis","LC"
"Baskervilla pastasae","LC"
"Baskervilla stenopetala","LC"
"Batemannia armillata","LC"
"Batemannia colleyi","LC"
"Batemannia leferenzii","LC"
